CUSTOMER_PROFESSION_HK,CUSTOMER_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,PROFESSION,RISK_CATEGORY,ANNUAL_INCOME_INR,ANNUAL_INCOME_BUCKET,WORK_EXPERIENCE
E1F5CB28A847A9DEC572D0E0BF8C165A9806982BEC09C72D6626808BA2BB710D,9537F32EC7599E1AE953AF6C9F929FE747FF9DADF79A9BEFF1F304C550173011,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,78000,LOW,1
77B8EB7DA5438AC63478315E321CB9AA68CB9856E572F4A1658FA74FE5421E43,1BE00341082E25C4E251CA6713E767F7131A2823B0052CAF9C9B006EC512F6CB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,50000,LOW,1
3DD25C468D7CFA1115E1125357C9E2AC7FDF8E7E5D5F259044B2CFDA41BC27D1,EECA91FD439B6D5E827E8FDA7FEE35046F2DEF93508637483F6BE8A2DF7A4392,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,66000,LOW,9
EE8C8078D9A1FB6E1A9FCCB10AFC947C66F35456CCB35BF0B7ABD14A890EBC71,9AE2BDD7BEEDC2E766C6B76585530E16925115707DC7A06AB5EE4AA2776B2C7B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,90000,LOW,6
082EF6D0C7979EBE6E2B20E40E7F006CC2B6EF00D8DADE8D0E4202035D4722D4,210E3B160C355818509425B9D9E9FD3EA2E287F2C43A13E5BE8817140DB0B9E6,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,80000,LOW,0
F12616DF404673F4DD741781928F4FE7F0AEE9A614216F0834642B38149353AE,0E6523810856A138A75DEC70A9CF3778A5C70B83AC915F22C33F05DB97CB3E68,2025-08-29 15:35:21.759,CRM_CUSTOMER,Homemaker,MEDIUM,83000,LOW,4
7665AACE5DFD5D8A404FEE0B295A940E5EC5E3FEE756BF7C4BC2BF53EC244D55,37C20F19F3272B5CCC3A5D80587EB9DEB3F4AFCF568C4280FB195568DA8EB1A2,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,38000,LOW,7
31618B34D0F800281CD870A2E9A80875D18C73AD8C3C8E6943DA5289249BC143,D6E5A20B30F87216B2C758F5E7A23C437DBC3DFA1CCB177C474DE152BB0EF731,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,44000,LOW,8
35C4767845BCCAAAF8E61D59B4E6F128EB50AA511CA278307C103ED8CE341850,9556B82499CC0AAF86AEE7F0D253E17C61B7EF73D48A295F37D98F08B04FFA7F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,27000,LOW,4
8122EF6225292286603E10C409C3221D7F5C8036AA2AF66A1570554BFE275B07,A0EAEC5A55DC2F5B2BA523018ADC485FF620B9D83509B9F37186A7716E438D21,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,94000,LOW,7
98E8EB195105A528F693593B54838B6AA7B1B1AA1ECAB339E7F9E34982A9B595,768B84EF05F655D57FE22D488451F075365F6CD18A13073466AA826CC0EBDBFB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Homemaker,MEDIUM,79000,LOW,1
07634B1083B5BFE5EF3F8A0DE034C8B570FE89A68F19765FB37BB3EAAAB224D1,1C6C0BB2C7ECDC3BE8E134F79B9DE45155258C1F554AE7542DCE48F5CC8D63F0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,12000,LOW,0
2F7619AA9265009CF7940C13B1544F050AD9BC78622EBC57DC94281625512B0C,718127812C05853F0BEC61582A4A3840B1C844FE11FE1A004B5B7EB8B8B59846,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,143000,MEDIUM,0
3251830D70E127DE283EF1420B214ACAB3D9CE82BA91142BB0C046A114BD42E5,EE62DE25CCC2B55D3A0495244B246FB97055B6F1C2697D837B8E94976C03756F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,95000,LOW,1
07249CE11A98301D5B2A027177A6F0A77BFAD364D37290DA9C90D11A864A6DE6,7CB676D57114874E00C536916E6DCAD2A5D3CB8C9A5ABC06335DF359CD9A6EF9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,38000,LOW,8
D6691E6A3AAD2614A3003ED731AEF591AF4D6DA0851AE887EC260377EEABB4C4,8BD9C0D453533757387ED019C45617CDC440BA680A67B1A101C85B998EF715C0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,145015,MEDIUM,6
19D284D0762E71C2B95F7C1848149FBCA601648E073764BDA6D60F703383C223,226F76B55ACB49701E06DED1D95165D179458F6FC37F5C6FC760AE30DEC1C378,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,156488,MEDIUM,1
E7193F14A28ED0BD5F3FE3F687630EED7787AF93C8E98EA1A9476FCC9976AC1F,20E9C64C05A54D199610FB7E38135361324B5ED5DCF39C23AFE9B48926C07376,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,97562,LOW,5
002087FF61B84E7750D3FCF26E966E4FE43F3646809C3153160AF410E25CFAB6,88820462180E5C893EFF2ED73F4EC33E205D1CD5ACC4D17FA7B2BCA2495D3448,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,68272,LOW,8
E606B70E293A19B3C6872DBDBFA7695AE1AC7936669D4EBE574314621B3AF145,3949AC1596EC77106A709A618BF5ADCB19B77537CE8BCBDF54FF830169CDD084,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,110667,MEDIUM,2
A3F29A0DBA4EAC94696150F7B8CD44AEB2B4077E424AAD1135EABC03A81513D4,524B2D27A1E7FBC3A1614FA661E2DCAD68462352FEEB8BF633DEACCFB8AA84F3,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,173185,MEDIUM,3
D879F37BCD84793798486EAA937DCA267E581647174C6B805BF4C5F5C1C93D73,9A72C24F2FD76561729110D804C69F38A7088F2EC41FDF8FBFEA20D07E8BCFF8,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,173394,MEDIUM,13
BFDD63CA45610AF28855CA88149D576648B0CFD195A65DD2D2AAC989937CC535,459535FAA370A3B5F8B87203B089623C7AEB9325ABF241EC8A685B9C325047A3,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,72303,LOW,7
3A1AD6CD36BD6D9AAD143186ADA98E96910BA2D6810CBAB62DCD7781071F5007,03A3D955B8799A90F1FF5A39479FDE8E618F8CA3282D5B187186F2CF361ABD32,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,172923,MEDIUM,6
D74875FA9127DBFFB2DB9885A44BE025719CF1504F6D65B8496B7DAB1A7FC2E8,B3DFDC6EFE322A6FECCB0D081E88FFAC20B0F28E8495EFA76188C8DC3ADA6181,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,148544,MEDIUM,1
48916ADD8E6F058B15AB5ABB31C6A510DA2AAAA74CFDCA257046C9271632C2A6,DE5872C6BB4494CEBD250152CE148CD6231654E4469229F2F993984B3950B422,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,140478,MEDIUM,6
929C304A46468EFFD2E773D3E9DB5C6D6C212F670EF69FADB8BB38BC910B399D,A3AF7B3808C4CF72478D05C9BAB9C0D47E31C1D2CB3A29E7481669F7EA278C4E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,151696,MEDIUM,15
970278E70D3D503CE77F240D567D93798378B5C583A1FC4A359DA9CD78265B21,A5ABB1500BDEAEF41E2EDD598C015EDFAA46793051B82D7DA60A70EFBF786DA4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,66852,LOW,15
62D8ABD2A533F218EC7291AB0EF412EC5BFAEFE614CB3CA44C386853A1444EDB,AFCF8BC077E68EB94DFE783205F32CABDEEAD61FD32FF5710947B6111FF2FF77,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,187667,MEDIUM,0
CD69A9F82D18FFE62D5B20A9F83608D5D9EF3EF2BB85E6A8FA4A63ED1194F174,0DFCDDB0440E967F05BB68CA09A5E2188B8ABC36BFB5B95B83B88BE59C42C6E7,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,155672,MEDIUM,7
35F4BB72224DD1B63ABFAE382B711A2ABC87A0CBC3949F7024807243797677E0,6D05621AB7CB7B4FB796CA2FFBE1A141E0D4319D3DEB6A05322B9DE85D69B923,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,66322,LOW,0
63ADC520E4A88C07234F73E02939C86C49E1B33772226E9BFD578EA3CECA7745,C6BD343AE0007CDB979DE7540F2668FE849D68FF47FA1A650A28F89104F41F1E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,143906,MEDIUM,4
7B78B2B8A1430E3FA32FE64AF930625D76EB5B9C5AEC0BF54D960D75F1C8F669,D18B29D80A8BD366B77C952D9775510507C2D006EEC917AB2F89EF93ACC5452F,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,66760,LOW,0
8600E13889ED263E9FF54214CA5408F466AA6A7406E18CCA1BC0A6A0636C692A,388C2EAFE5AFD475492698C0995A2DAF157EB3B3BE8207391D3A023C97C8C034,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,167197,MEDIUM,1
B2794E4351EFB06D169D5E97C9C46486CF64ED1AFB1698CC0F7FBC7979661091,D359F8B537F1888BC71FE20B3D79EAE6674BE7ACA9B645B0279C7015F6FF19FD,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,170266,MEDIUM,3
7D3183427638BC5F73C9924BA48FBF0BF2E8AB6EC45A90F2EAB6F9142D478CDA,5FBC314FB0B511345465B5B907EC6961328E5E393FF831C8D74912184098BF41,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,117612,MEDIUM,0
E58D6EA14E3A838C8347A64697461E4F8651754C6562BE9CF61CCFD6FDAE98DE,5E74CB2AD4E2C9E2D3F59A1E6C8A5D4999DF48E5DD69871D2798E0A146B91EE9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,112247,MEDIUM,4
BF80077C9806667F92BC164F69662990AF906A322B7AC78466EB0FA092E31EA2,59B524F8DE039389005BCE58385CAE1D9241ABD663E87647727ABC8802E85C3B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,146195,MEDIUM,4
0C5C9C47E7C08E0CB49CE8F1B54B75E0C54274CCD5B57A9E4016B8CE5D682561,E2FA8F5B4364B8EF4DD1F26AB47105D908D06EC84D835E3D1AAC404A63F1464A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,83788,LOW,15
5754A2A20F2A9DCC367228274BF779E70430F55A7E2CC80BABC53CB8CBB283E5,01CE4B291AD3ECD240BE71870340051B755E74E91E05D5C5BAA0D7830C1B75D4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,73759,LOW,0
BFCE3BDA3086E932FE6EACFC74C5ACA12E9E22F3A6A46E41E7D15354E313080B,7595DAE9CDE82218336A5457ED9D55EC898C51623F73A69EEFAA57A2CC9194FC,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,101352,MEDIUM,0
6D945765DA98AF58FC35C9117E54E3430F9A012139C44F243C6647BF79F7845B,3DE8392541ACE28284ACA7F2724273739FCF4CF73DE276A8DDD3547C0011323C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,134629,MEDIUM,1
AE1236E9236E3276AD3D6F3A583C10E73728E560C95DF04CA7989CA0382D6FE8,02C000A36DCD047F5738F5ABFDA07DC3B6D56FC44EA752C8F45B965F6FC04C1E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,70373,LOW,2
EA23C13733EA094EAFF7B29E2C6368307312540A98ABB8B0AC4C988DC7330D19,2CFD4B162E427E8E59A2FEDF7D5D138EB696D08B98AD9765DA0AF1690C77B280,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,189672,MEDIUM,0
3F1C2F4BB5053521D9ACC1343D92DF68FA8A2578401DD04EA0BD26E81C25BA87,E4C6A9F38E8E4D127290CF104AC1F46D0649C7DB6C89F4BC10BE7447BF1F514C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,138612,MEDIUM,9
D8C41DB846683DC7A07173B4B3CCA7B90BEC90E8E1C10480A3515F55AE7FA6A9,769E881D85FC5D27CB4CBC8382200D95B179CFDEB56E0B439DA737069EAF8A5A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,113998,MEDIUM,7
1FAD18FD3932752967CBA81852BAD1B33E0C4D73EB79ECF6BB97504FCCF5994F,35254AA9A21444E50349CEBB5465B9B42CB4A625EBCBFFE24504B178C35BCB85,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,130597,MEDIUM,6
FDD8297A27F1319ADA960DFCB74231529D72C544BC2834F413F9638209E35215,D3B913CDF3E8A79786216CC7BBD15FC27F86A7BE516F3E14C909B86B7F9EB241,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,149103,MEDIUM,10
BA744DAD3672CC64B99D5F24D5107F4BABED9360551AD056D441DD93550466B0,A934C244755C66AEBB0D6F9F5687038FFAE8F00B00B28B4E17521016393F38B9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,136231,MEDIUM,7
9C790A76B1258703B60E164DBAA7D907459FFD5B323D8E3A91A40D75D49091CA,0A1F1256F9BAC68E806442AA76455BB761AF5414855EFA23C1B3FD54477C0BA1,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,111558,MEDIUM,7
8F6826CBCEC3381F9664C27748E14F74F8F527A88C2A53F2ABAD9319D7700CBA,3538A1EF2E113DA64249EEA7BD068B585EC7CE5DF73B2D1E319D8C9BF47EB314,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,68761,LOW,1
7DD905B5D8141B16361D2AC13512455A8DAFD3CA1443A86D04313B9EC861B752,51D089CDAF0C968C94B80671489D22B6F79B1C57DE80DF880B008E9B37B49788,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,176397,MEDIUM,6
99C683A590A125971CA4F81DBD81D5E5789735C3B6BEAB457B4E630026760CF6,227445A988500528D7826C6921D2E3B4A79CCF3A94CC3BCF7B667E3AE4990B36,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,130511,MEDIUM,3
0A49B67930F8AC35ACC6D674EDC1947ECD9D0DDAA650C9033FF06DE4449B205A,18BEB4813723E788A1D79BCBF80802538EC813AA19DED2E9C21CBF08BED6BEE3,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,100271,MEDIUM,1
96196526057B8C494812AC09DE5EE909AB8C412B74458ED0989EAD9C1EF2BA17,04EDD1D7736883194AF3DDB232C337E53D17BC93CFD2140C4F4C4E0D966798B1,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,123925,MEDIUM,1
09F81E8C0722244639BC903E8AAE32E86EB8AE8B3CD0C5DE2E688556F76C137C,F8818B67AB25419AD5B1BD61440573498E0785AAD6C634C987FE5A637570F464,2025-08-29 15:35:21.759,CRM_CUSTOMER,Engineer,LOW,172896,MEDIUM,0
047ED04C68DB9C84FE7DA4A919387E553BDD7FDBC4FCE7811975E38B8DA244C2,455AE2DFC77DD77562C06DC893A49D84795A93E4F86EA2E92006940C870EC044,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,174890,MEDIUM,3
B9DAA2A53BA0CF470B44E6F20BF360E92B516690E994F7302B853C174BB6F878,24BE8EE76308AFB924ABFAF26212411F2B66E53B9CE2534E5C9F88354C88CC39,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,148236,MEDIUM,1
9F37E4DF0308AAA770BF932802EED00C3239AB9232F41453AAFE1A8F8821E919,CEBE3D9D614BA5C19F633566104315854A11353A333BF96F16B5AFA0E90ABDC4,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,74174,LOW,1
F20A94C3B3EDE0E31A9BB43CBEA2E77F905C706F1B715E2DA93759D4F0804CFE,BB9B8EF813475D1E0AD84E2505AF6656D16C990B1F77EFAF9324E8FBCAE2DB67,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,145679,MEDIUM,0
D6D12A095A94E63EB0CA6354CDBC8090F0B0C4D3F9771192C89D3DDC0519A4AA,47FEC9F491173C57C1D5B35DFEFDB69CBA6BD61BFBADEA64015A65120EFA15A0,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,70119,LOW,0
BBA888AD3485DFD37CD9F16024DB21261B7B083BB8F0394F842E39FA9535D737,9DCBE7E30F0BD60827341113108A55F86B604F921E0792418A9810075DBF3D22,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,59844,LOW,0
E669DB16A916373DCD3749CADB92841A9D79A4699A2F8FBC3F19D766A930FFAA,91A73FD806AB2C005C13B4DC19130A884E909DEA3F72D46E30266FE1A1F588D8,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,172051,MEDIUM,1
A54905DA1A0B5D2C22A70602E3B945FCD172CFDC86459B38BC98E6A358565292,0DF5486B7BCA884D5F00C502E216F734B2865B202397F24BCA25AC9B8A95AB4A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,53832,LOW,4
EAEB7377EE64A89637510922B7932ED8093E244EF0AB23BA68EC40DA5D977D13,9E04A49E5786695116F9AF28552DA3083D4EEB015294B878D27053439E363CDF,2025-08-29 15:35:21.759,CRM_CUSTOMER,Homemaker,MEDIUM,115184,MEDIUM,1
E928C8F5E06FEDB584FDD963B054FFA24808867E926E2B6B8225A1CA41289525,74332C78B10E3EE51AC4A3C18CCC15C1B6C9807B3CA609969DE5E3C361573DFA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,178214,MEDIUM,1
C98D5F9512B8F0329F79ABE289EC33E98E50A1C94C05F3A2489EB3960D5AF68A,724213D95916DE041564E5D39C2373585DC15855743A42A5841D849B9F3716DE,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,172915,MEDIUM,9
97EE2805C1901110E3B5FED1DFEF08BA48A82DE8887E2CDAA702F85E4F24427E,CE02D4B6D1ACEEEA96A562C10923D590607DF6182B4A3405AD10BE85B6354787,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,91456,LOW,1
CCB3EFB155630A3006F84C37AA9758431925E09396D1BBD4F3904369D32C8F4E,F0CCD8E78B618CB55731054911AF540B5496F37E94026CD20DAE22363089B2E9,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,189369,MEDIUM,0
1ACE7283D9AF4943F95CB1936009CD7C87C52328F423A2DCE70FED1C2AE30FFD,76BA652CBD2EF1931D0546AC1C9D8F12D21C81FAD272B754975A0B1561DDA275,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,81718,LOW,1
2E5A85B7DE7108C11133FCA91B1C4432551048815DFEE21D6C270FB452FB0294,501A4E61AA4F7737DF0305124A39119B79A6449D2BFCC6F026DA0197AF2AE60B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,85351,LOW,0
5C77B400385D9CE6621A7862BA6C186BAA2EBA14CCC2FBB88087EB8356205FA6,929F003731A97F915D11893C6652BBC7DB0B36118EB4357CC721F7F68AEB25FF,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,111859,MEDIUM,6
2B080CE251F755EE796E81CF1FA13A07282561EADC325AC7DB234DA989728FF4,F0CBBA2470C7C8706FE77E8D88E947ED8C33100409FFB51AE1AF99AF7D3077A8,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,143047,MEDIUM,1
CC8A9F30D6D38D9CFEE351BFA845987E3EBAB82A21EFA04B48832A33F85409FF,EB0C9CDC0862653468DACC6A876A0C40E9D642C50F798BAE1162FE27F18D482C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,174159,MEDIUM,4
500D5DB650482AA87DE94B4F08D5801456374FDA3379F57A026FC79FF900309F,80C39B8CA01CDFDA142928BA683D503173017D52BFAFACB118C62E34EC9BC693,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,58289,LOW,5
E62C5E46C1B8D355332CF6F963748708DB5A7F221C1B20A965A65CE7EBD7B38C,8A9A02D73AEEFD97306A08C30969A9E8D5EF03960978A1C5DB4447558D40F689,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,113575,MEDIUM,1
BDDB63A3B3EA3A4977A30FF719D02B2FE517A71057E27451BF1F1178E427BEA8,F44B7809595E5EBE3BB4D65E0CDD1EBBB41B29F5AB8FD73B2B6AEF8E8691A62E,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,141580,MEDIUM,0
06B285BB580C5CC188A369DADCC16E301E26DAB3304C28BD532BD2E21054A893,BE4B2F45069C180EF309521F6770146920DF18E69165C577DC7FF8E5A7C34465,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,76646,LOW,0
12B9BD5CA53B5EFC5224DA48795922C6FB915D2EEC981767AC234F96953B3870,C49B60838C5C6DDF34806B6B3F56B51516842CB1CEAD54A903F55D9C6D73C76D,2025-08-29 15:35:21.759,CRM_CUSTOMER,Doctor,HIGH,144582,MEDIUM,1
278166A6F5CAE223219BE8874A07F0F16A689052EB9D329F1DD33A1C3D6B5B8C,C62510AFC57DB491F9F993387B76DD9A7D08F09C01326953904B6586C19C4B8A,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,88192,LOW,10
E957E08D63827383DF48E93BC6AB2AB1D1904CBB57B7164FD07E008954FF6F6F,FA88D374B9CF5E059FAD4A2FE406FEAE4C49CBF4803083EC521D3C75EE22557C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,75518,LOW,7
EFD20C417179DBDA5DCE8E2A145302A4A6AC8327470B7B7E6054FBFDAF7239EC,C8C9CAD7B920B50F713830B8DC55F59FFFBBAD98335D9F30E0BCA8FAB5DFEEDD,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,116463,MEDIUM,8
D1AE4B180B5E8952F52429824A22EE4824B04BEB0ACB82EB9CBECEFE81129ABB,A5CCB1C538E34663A658B1BE28B16455EE5285EFB10E6F1D4CABA1F69EC9782B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,69644,LOW,5
BE5CE8401E773F6D36B0A762DC882213F00CEA2247771F0C0EAF1C3A27872B98,FFD560D182369B08A8B3ED35CFA5EE3CC50B5B5F093ECE3139181709813896C3,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,85568,LOW,0
7BD54027B952B9F976803329AD7AA3814DBB6C5C9A436778C47EAC6838890C98,6D094DB49A6E224278DD87D28835B66AF6D2DB257522E22C105B829CF368AF98,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,80098,LOW,10
77918F317957C699446F89B9800822D88FEB7A590FBD3C20D74AECE26F92F324,B1E92FE0FA7EDAB2161FA5090A65E065425F6EAD93E1152013B1BA77B471494C,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,135174,MEDIUM,9
93A3481DACD26FA27321B41FBB91D716A8B8CE361D82B91F1F4EF54703294B17,46D4C7C3285E2D04CBF9D55AA79142A277C48372A71C1455971363F2B8F8ED67,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,90558,LOW,8
7CEE85AD840CE06A169D0B7C2A1C22C58C77FD57A77C143FB3A58CAF8E14E8BB,B22EB34537F6F6753DA6E0DC05713BE0CCC35EF12DAE0F6BF19B5206D373AF33,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,120955,MEDIUM,6
348FC6990B1493B2D1390335DEEBC0242BB915AB0252CA716EC365FBE665CECC,DFF17949EB4F9ECD9361BB97C38A9404F3D034565E5D4395F073C0C367B5EA0B,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,67535,LOW,7
6FE5D413E324D550C0F4A688A97EF6BB30FE83A4036D6F335E0FCC90208110FA,70D432707EC2478670D5B36A95D5B1000CB9C3EF6EA1FB7BE14B060775723D03,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,164350,MEDIUM,0
3EEFB453471F3921B9AD5EA89BBA84F6D8D913B13E595D7B86977390B419F9A2,BA9C5622470525F1BBED5F36077631DF5089DB3AD0D79E9782078A681C0DAC09,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,185306,MEDIUM,0
5D615F9531EE26A1ED5AEF9866497120E0ADA1AC05A1514F977140F3F0666EAB,25B7C81E770034AEDA70DB74AF0FB638BECA992D2A535641E6313F38B9665016,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,114571,MEDIUM,1
6902F6E16E1FE3023949FF055567DA7252357EB8FB9CD2210A1C80F0185B2E25,FE675FE7AAEE830B6FED09B64E034F84DCBDAEB429D9CCCD4EBB90E15AF8DD71,2025-08-29 15:35:21.759,CRM_CUSTOMER,Entertainment,LOW,81839,LOW,0
C7790EC080863FBCB529484B49C8F2781FB855F2AC7E5D17F8AE46D428D40C2E,8C9A013AB70C0434313E3E881C310B9FF24AFF1075255CEEDE3F2C239C231623,2025-08-29 15:35:21.759,CRM_CUSTOMER,Healthcare,HIGH,158335,MEDIUM,2
F84D9188F702CA5103D92D5DC2621E88BEC3430F087A76DEC3354C4AD3B3EE2F,478C4FFB1CBCEA37956A748E6C19D8EADD0A47E86F5E308D26CAD39453B5D1AB,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,129743,MEDIUM,0
3C8C2C955E21C97B38146E0590E071FDF2DF6D2B0A29F8DB024D023B6CF02AD8,9AAF689FBCDFE9F64A071F9CBE28AE44193FA218E72AF24456F44BED64583B4D,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,87529,LOW,9
E4A0823C64D31A1A96C0313D3DDCC64F50AA25EA1032B215B4C1D5B6A9647B14,165940940A02A187E4463FF467090930038C5AF8FC26107BF301E714F599A1DA,2025-08-29 15:35:21.759,CRM_CUSTOMER,Executive,LOW,125623,MEDIUM,0
3122EF05A5B02ED98E7DA7EF7237C1FDCFBA22AA4C329AAB990E449270FBF47A,61AB550F4C85A975CD46F8606EDE483D8EE720A76F627773DE1BC1DD8CE5FB35,2025-08-29 15:35:21.759,CRM_CUSTOMER,Lawyer,LOW,106669,MEDIUM,1
FDAF0B922515A04BBE62CE57E4D060D9E9AC9536057F5340E1F13D7AA5BEE5F8,46372791018924B8CBC444334300F85A211D2F29A56F2BB4890780B5983FC201,2025-08-29 15:35:21.759,CRM_CUSTOMER,Marketing,LOW,146221,MEDIUM,0
92860D9609C2DDA7AF2950B736C7F5FAA6B197057156173C3DBD995FFF630D02,582C0168BA17EAC49642BC85AE623204069E8D6EA06CF45AF11E7DE46EA31D18,2025-08-29 15:35:21.759,CRM_CUSTOMER,Artist,MEDIUM,84238,LOW,1
