PRODUCT_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,DV_HASH_DIFF,PRODUCT_ID,PRODUCT_NAME,PRODUCT_DESCRIPTION,PRODUCT_SIZES,BRAND_NAME
A754A4E53B197B45372D4791240DA1B74CC1630AC16F63790ADAE29061A0B2B4,2025-08-29 15:35:22.187,PIM_PRODUCTS,014FC88C6EF12B09A46130DC1D8CC469A0A55D53938018E9800C9D25094C6163,CASIO162,CASIO162 - Watches-Women,womens 35 mm sheen black dial metal analog watch,Nan,casio
6B20C27DB0444EBA6FA24BEA70E9DD9466FF9193ABD5F58E323977599C07C522,2025-08-29 15:35:22.187,PIM_PRODUCTS,AB0ED73F8095C983DC7FDB5786D690E25E07DE5FD14FFD2B101933A444DE9A70,CASIO171,CASIO171 - Watches-Women,mens g-shock gma-s120mf-4adr (g732) g-shock analog-digital watch,Nan,casio
BB545586427EAC5ED78D799394CAA688FC7EB16717BCFFDA4C76B8D8D77E3C63,2025-08-29 15:35:22.187,PIM_PRODUCTS,C3AE422356AD340CBD9BBBA164E20C59DCD27FD1B6778C3BA9CF36B66088F9F7,CASIO179,CASIO179 - Watches-Women,womens sheen off white dial leather analogue watch - sx279,Nan,casio
48145F8BFE25FB668224FF3462AAB97226F18793F5F5E56D74B45FF8598A672D,2025-08-29 15:35:22.187,PIM_PRODUCTS,F48A828E5FB5752BFF5F33CB77F3840EFB28568E2605B2CDA8B3DC386031531F,CASIO189,CASIO189 - Watches-Women,womens enticer black dial steel analogue watch - a1811,Nan,casio
AB1B9DEC0FB2B961F7AD7E6E0ED9A85D577655F6622C94CAE52F74ABA246F03D,2025-08-29 15:35:22.187,PIM_PRODUCTS,C7C1FB9CED148C1ED61D51ABC067AE6577C69166327928B86312A0753D301DB5,CASIO198,CASIO198 - Watches-Women,womens enticer silver dial leather analogue watch - ltp-vt01l-7b3udf (a1631),Nan,casio
E27E2FD0C1D03E936A9561EE11C63D5B9502898855B35D84BCF1E0312D379C69,2025-08-29 15:35:22.187,PIM_PRODUCTS,2BE910EE28B2C568A07B9FA20E63F2E947971B3FB7F3BD6447C0A3B54527B7F9,CATWALK1,CATWALK1 - Footwear-Women,womens braided slip ons - gold,"Size:4,5,6",catwalk
758526AC6E4A6AD3FCAE1F67BDC887B04A4735C282C0E866DDABDC694A6CAAFF,2025-08-29 15:35:22.187,PIM_PRODUCTS,066F6E1FAF686DD99401CCB8F5D7163510456F6A2DF6F444FD6CB868BD70FD15,CATWALK31,CATWALK31 - Footwear-Women,womens hot-fix rhinestone slip ons - red,"Size:4,5,6,7,8,9",catwalk
CBB34CF0DCA4D7CFDADF045CE4927A73D3B7C528D888C56F5B0FE8A69688C9E1,2025-08-29 15:35:22.187,PIM_PRODUCTS,A04102923CDE38E1C12AA0626F17D55E2346903C5328E04C118D97AB72ADAD51,CATWALK51,CATWALK51 - Footwear-Women,womens criss cross sandals - black,"Size:5,6,7",catwalk
B1093909A6976DB8F01FCF840B2086FD5A27B618DA4907ECA0BBBE5E372D11EC,2025-08-29 15:35:22.187,PIM_PRODUCTS,D6D1F77F595095704E0DA478F0123C53CDB7A65A56EED4C2310E4DD2E4EA1EF0,ARTEASTRI29,ARTEASTRI29 - Indianwear-Women,embroidered silk regular fit womens work wear stole - cream,Nan,arteastri
B257E5E1CDC08435C33931B2E5E85CD80D57C70E185CBCEA43E89F1859E36312,2025-08-29 15:35:22.187,PIM_PRODUCTS,BA047D9FB4B58EF5615CCAC7F5AEC51B33443E400CE352FB5CEFD956EA16E397,ARTEASTRI127,ARTEASTRI127 - Indianwear-Women,floral regular length cotton womens stole - cream,Nan,arteastri
C4E341F5CA8724EB68771FE3D64FD27B1671C4201D77F3EB490C14A7F3DED286,2025-08-29 15:35:22.187,PIM_PRODUCTS,14A94256A9A6B1C0EC48D6730EF0594779FFEFF1CAFBC81CD04EC43DCDD1415E,AURELIA25,AURELIA25 - Indianwear-Women,dyed cotton womens straight kurta - peach,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",aurelia
5921B5237414CA2C806D36D28F0818612EA8BDB646BD002F89CD6CD0B04A2C21,2025-08-29 15:35:22.187,PIM_PRODUCTS,7CD924E1AF574FD8282743B81AB54DEAD2DCF2DAF75AC0ADED83B25C1CB3EF5C,AURELIA74,AURELIA74 - Indianwear-Women,printed polyester round neck womens ethnic set - green,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",aurelia
2067CF9A8EBC0EB2E93D8960DC406577608C27E6FC45246311D4D3A0338F1ECD,2025-08-29 15:35:22.187,PIM_PRODUCTS,49882CBB17CB9C88B26A16CDCF819F75BC8E44B10F45E67F4CC025731EA80FF4,AURELIA189,AURELIA189 - Indianwear-Women,yarn dyed band neck with slit herringbone stripe womens flared dress - navy,Size:Medium,aurelia
B1870C72083907935EAD8D405F12B5C55E40881723A67D42AF01B53155C5A089,2025-08-29 15:35:22.187,PIM_PRODUCTS,D88E092910564BB3683A96D2C9169850CAB02AF0C6028FE87EDD3A9AA1034C64,AURELIA193,AURELIA193 - Indianwear-Women,printed polyester round neck womens ethnic set - blue,Size:Medium,aurelia
C2FB7974489455FAFBF0CF60E4C6460AF171DEABA838E961A9C32797A1D90AC7,2025-08-29 15:35:22.187,PIM_PRODUCTS,604E407BAA9DDA3D2DEB474867379A68F60128294F78530C6F1E1272F4D15233,AURELIA206,AURELIA206 - Indianwear-Women,dyed regular length cotton woven womens dupatta - blue,Nan,aurelia
5DF8FF2F54C14D3FC44A3B1FF9B38533DF0883896CD39550BE84F6D8A3C82CBD,2025-08-29 15:35:22.187,PIM_PRODUCTS,153C6CAEC2015A3A30BE1E4230BAAAFC578BDCD2E6074DE074084F6A72D2D7F1,AURELIA285,AURELIA285 - Indianwear-Women,printed rayon round neck womens straight kurta - blue,"Size:Large,Medium,Small,X-Large,X-Small",aurelia
1D7EF35C56123F6F1D3045D39ACCF553A77104B1FE831997639DCB51D8FF6B3D,2025-08-29 15:35:22.187,PIM_PRODUCTS,4C5B0BED2FB664A0FD89B54A192476DA1BCF8B2B6A6D9E0C1EF16B75CA60ADE5,AURELIA317,AURELIA317 - Indianwear-Women,dyed cotton mandarin neck womens above knee kurta - blue,"Size:Large,Medium,Small",aurelia
76FE61F57FB9DFCA167A70945C3BF070EE0E387ADFED52CB70DBD410737F2D12,2025-08-29 15:35:22.187,PIM_PRODUCTS,5D23114A46E937C2B7BF4D35C0AA34E2B659BF96E919E9E80259D1B7954574AB,AURELIA334,AURELIA334 - Indianwear-Women,printed viscose regular fit womens straight ethnic set - yellow,"Size:Small,X-Small",aurelia
E7DF43CB02B822545DD3EB7F708A7888FFF3685DE1E70C8D87AD1AAA7055D700,2025-08-29 15:35:22.187,PIM_PRODUCTS,97D4E640283AD667A02CC02DD67BEEE94423C0CB616E71CDDC8DFBBCFA3C0719,AURELIA429,AURELIA429 - Indianwear-Women,printed man made fibre womens casual dupatta - blue,Nan,aurelia
9AA6EFBD8F04A22AD5EA9E902FEE332977FD00D0B0E9F6712CE0F9028775F38D,2025-08-29 15:35:22.187,PIM_PRODUCTS,34648D433E0D8E096469857C0C08359ABFE518711784FFEC17A20C58826BED1F,AURELIA452,AURELIA452 - Indianwear-Women,printed round neck rayon blend womens flared dress - white,Size:XX-Large,aurelia
BAE5D6295A0011069FEBC8A4BE8C440437006D56D5FD1A74237137403AE19951,2025-08-29 15:35:22.187,PIM_PRODUCTS,1F926F06502EA90FA250DF119D53CC49AF0F701C43DB1317833DBDC1C96BF109,AURELIA457,AURELIA457 - Indianwear-Women,round neck cotton womens knee length kurta - natural,"Size:Large,Medium,Small,X-Large,X-Small,XX-Large",aurelia
CCD407D6C968F390A2D62DBFFF74972636F2C42CB1398208C4E30A0AEF8770C8,2025-08-29 15:35:22.187,PIM_PRODUCTS,79BCD08981C81B37286955582EFCA4AE7FE9279090A4BE757D603623348AC50D,AURELIA462,AURELIA462 - Indianwear-Women,printed polyester womens regular length palazzos - green,"Size:Large,Medium,Small,X-Large",aurelia
A48115BD33450EB1D8A188019CD41C22B8968BE69C4EF1699D5E44FBDC7E3103,2025-08-29 15:35:22.187,PIM_PRODUCTS,3D62C3028EA2D516F61FFAC4495F8BDCCF5B9E3890D954AA88CA91B2F57E0160,AYESHA169,AYESHA169 - Jewellery-Women,lock mini pendant silver-toned stone studded dainty necklace,Nan,ayesha
0B18EECBD892210B1F724A19C4DFBF0E9F230D6BBDB46A730842C3E56F027A95,2025-08-29 15:35:22.187,PIM_PRODUCTS,CCD1F528D3963E4B1DE3516DB7B1329C21D437E4CD916DB552C26E10848CCC2F,AYESHA200,AYESHA200 - Jewellery-Women,womens western neon pink mesh earrings - multi,Nan,ayesha
45877F86483126B1D1D810CFF08015BD2CBAB6DD19E5CFC61F62F7E9CF5946E1,2025-08-29 15:35:22.187,PIM_PRODUCTS,2F5C81F129BC5B54AF599EB6031AD0E8ACA1FF8FF0063994F00AA2929F9E8A1B,AYESHA232,AYESHA232 - Jewellery-Women,set of three classic matte multicolor claw clips,Nan,ayesha
19E28B039AD7F6D5094FE15F28886C526B999DDDC0401C3D4463F6E1A922141E,2025-08-29 15:35:22.187,PIM_PRODUCTS,0267EDA877D9708E8E9DA36C3C5A8FDA4023D042F81A1D9B444BAFA8C7FB3026,AYESHA234,AYESHA234 - Jewellery-Women,mens rugged black leather adjustable neck piece with a brass upward arrow pendant,Nan,ayesha
3662A980A71B4EB2EE041CAD0437AB0A6B4254BB002A290FB6118B582DF49A76,2025-08-29 15:35:22.187,PIM_PRODUCTS,FED909ED66704EFABC98DE7D0B1A87BCABBB38ED34A5AD4653524A2DD03ADADB,AYESHA309,AYESHA309 - Jewellery-Women,womens pearl stud with cowrie shell charm drop earrings - multi,Nan,ayesha
34AF6A989B3D505C56B0F6275B49F25EF67618C329519E97327248C8C87B80FF,2025-08-29 15:35:22.187,PIM_PRODUCTS,FD07625CA896710223C3FD8AF8C05CE864B561DFCFE777F3E2A982213AA00AEC,AYESHA313,AYESHA313 - Jewellery-Women,pink dual polka dot side bow adjustable hairband and hair clips bobby pins 3 pcs,Nan,ayesha
2F9F558E11F2D2EB409D0737CB7A91D1B274B97E313EED8CC88748AC550829A4,2025-08-29 15:35:22.187,PIM_PRODUCTS,7F74828245ACA102621E6F70A9BF94C3359B251B85D747C49B094DAAB391313B,AYESHA362,AYESHA362 - Jewellery-Women,womens metallic silver western charm necklace with diamante studded stick pendant,Nan,ayesha
671DF3D680D0C10F585CCB5B0932464DD4B8B557382DE21943BB7A3FCEE46C8B,2025-08-29 15:35:22.187,PIM_PRODUCTS,0110E287CA8A7C2106C94CD89A5A038D00ADA735C5D31F524DCC0B1672FF3E33,AYESHA366,AYESHA366 - Jewellery-Women,womens metallic silver glass bead pendant western charm necklace - multi,Nan,ayesha
C22261883ED282E63E3CDE7E7B40CE5CDEE42ADE6BF899D8A59896AA5E16EF42,2025-08-29 15:35:22.187,PIM_PRODUCTS,EBA497EFB3C60EAF6FAEF321D507EE21CE6F36B6A62502BAF8A9C6CB5DB87688,BELLEZIYA14,BELLEZIYA14 - Jewellery-Women,white bandana scarf headband,Nan,belleziya
B60FEE33835C379DA72AC87E4B58268A867BF30C78DC1030982001F546EB5989,2025-08-29 15:35:22.187,PIM_PRODUCTS,F2A870DCF4423555A6C5D6A72101C34EAA99E7ADB222BF9C18199049E16BEE21,BELLEZIYA36,BELLEZIYA36 - Jewellery-Women,gold finish pearl drop earrings,Nan,belleziya
345A4F53895E9B1E8C2E3FC06EFB23ED38ABA8C0E3895C71BF80150DE1AA777B,2025-08-29 15:35:22.187,PIM_PRODUCTS,370942CCBD14256B123051A57F8E7BC756EA9FEC5845DBFB87D69FED4BFF8A1D,BIBA7,BIBA7 - Indianwear-Women,printed v neck flared womens kurta - green,"Size:36,38,40,42",biba
D067311673DE6DDFA5AE5929F6A98D7E60E1B4E2FD7495BC56165C1700A52AD4,2025-08-29 15:35:22.187,PIM_PRODUCTS,1D8DF1CC69E7E4F36041AC11DC36B904615EAACE3D92893DC0E94989E27C266D,BIBA12,BIBA12 - Indianwear-Women,printed cotton round neck womens kurta palazzo set - dusty rose,"Size:32,34,36,38,40,42",biba
036443143762F40206750FF249EEB3A7826A512E87F10F41547A38E6AC8A5C6B,2025-08-29 15:35:22.187,PIM_PRODUCTS,25469042B5DBBF1FFC64258DAE0CE5A0E085FA6A0F6B94DD0BDAEEF5FB77DCE3,BIBA120,BIBA120 - Indianwear-Women,rayon woven womens palazzo - pink,"Size:Large,Medium,Small,X-Large",biba
9271C346CFD29D65BDBE5224AE08BBE199BD274B07D6C564A78A462B783729BC,2025-08-29 15:35:22.187,PIM_PRODUCTS,2266FD8192A7BE427F7999C8528DA0910325CB79C4A12B2017183A46EDCADAD9,BIBA135,BIBA135 - Indianwear-Women,printed round neck a-line womens kurta - ice blue,"Size:32,34,36,38,40,42",biba
1C8C0161E12B61A5D3BA6F5ED1F6B54A6203DD9F4D07198A1C30E2007169B04A,2025-08-29 15:35:22.187,PIM_PRODUCTS,684B1B067F8A18B4E296A921435C07DAD42E85253A84FC973A181DA67B531FD5,BIBA136,BIBA136 - Indianwear-Women,printed round neck polyester womens straight kurta - grey,"Size:34,36,38,40",biba
7C4F14A361B85509C0E1E0BCE4C74376F142B231E6B8584C008D9507BA21DB74,2025-08-29 15:35:22.187,PIM_PRODUCTS,36AFFF79643C33AB5D821A305FDD61BD755F4EFA56A7A9E6374D84BBE20D5CC8,BIBA147,BIBA147 - Indianwear-Women,shirt collar cotton straight fit womens dresses - lemon,"Size:32,34,36,38",biba
FF60005B363F53D01E616950AC39BAC236D5E776C9843297A128936816114E8A,2025-08-29 15:35:22.187,PIM_PRODUCTS,106C80C4C9CDF0FF21C6ED8F2E27D6F7BE9C5FABFBF14E0D5536ADD61A7BDD17,BIBA171,BIBA171 - Indianwear-Women,printed polyester round neck womens palazzo kurta dupatta set - turquoise,Size:40,biba
0E2841E180980080F57085062B1AB898A9C5B2561F5372A6078B9F1D34E3422F,2025-08-29 15:35:22.187,PIM_PRODUCTS,44A39581B84760BD24CB880FA5DD2C4CE571D3B28BF1863D9E44FDCF4B65CF68,BIBA176,BIBA176 - Indianwear-Women,printed round neck polyester womens straight kurta - black,"Size:32,34,38,40",biba
C50930AAF3EBBB68568119087804D820BCBAD4AC9AB8BC16521F2189EEA6BC8B,2025-08-29 15:35:22.187,PIM_PRODUCTS,7E6E6B96F115DE3D0CD8334A72E82CBD91C5A0571FC5194B43FA5819CEF16E4A,BIBA199,BIBA199 - Indianwear-Women,solid polyester viscose womens fitted kurta - off white,Size:38,biba
E8CBC7BD089F563DFDD4CEA5D3198937B8483FE49EAE2B41190B0C9741F04780,2025-08-29 15:35:22.187,PIM_PRODUCTS,5A0EC86BCFF9701C6D14C75040D0BFFED6E3ACC46639AFD0E0ADBD8C7620AAE4,BIBA205,BIBA205 - Indianwear-Women,printed cotton v-neck womens pant kurta dupatta set - black,"Size:32,34,36,38,40,42",biba
5715BC5785A29A159D2E223CD6947E7EF8B9CA5D678FA1B4FF7E9C286D053E11,2025-08-29 15:35:22.187,PIM_PRODUCTS,AA826DF688FD1E20D6F97A921D122C6B2332D63119E9BDB9D1F83FC201E44AF5,BIBA208,BIBA208 - Indianwear-Women,printed round neck straight fit womens kurti - mustard,Size:34,biba
BBEECDF1DAB5652098428A4607BABD0A5E3C05A326377612A1E060F020D744BE,2025-08-29 15:35:22.187,PIM_PRODUCTS,B03878CF971C20924D77D735AC41360C7BE76608307776389F2DB6EA2E5D62B6,BIBA216,BIBA216 - Indianwear-Women,solid embroidred poly viscose round neck womens pant kurta dupatta set - green,"Size:32,42",biba
0503CAFCD92CD0DE1B35509162A8A62A5062421D5A1B5741FE6ABC8065E32B5C,2025-08-29 15:35:22.187,PIM_PRODUCTS,985E369C75A76E0C40A7D8D46EF3A72AA8603B1EDC7049BCC5BE392D14F9ED56,BIBA223,BIBA223 - Indianwear-Women,printed cotton round neck womens salwar kurta set - brown,"Size:32,34,36,38,40,42",biba
733637B973C9035C12E4ECF4392E792F47C2A53BA158C1C8BD2384280DD61E8A,2025-08-29 15:35:22.187,PIM_PRODUCTS,D85E74B67741F6A44EEC5D8C6ECC7B53D950FD0E310393F5788B515443AAF495,BIBA247,BIBA247 - Indianwear-Women,round neck rayon flared womens dresses - indigo,"Size:32,34,36,38,40,42",biba
C3000B7C77A2A17D672A26CF84F9F7984B8A11D3C65AAE5BEC7F3C4AFCD12EC4,2025-08-29 15:35:22.187,PIM_PRODUCTS,FDA7276BD2FF56478A21DD9713F25907137D8C0BB77D2E3A1EB0A458B51C8C51,BIBA260,BIBA260 - Indianwear-Women,printed cotton mandarin womens salwar kurta dupatta set - multi,"Size:32,34,36,38,42",biba
309182D60E6608CA0F291C816518CEAA9E7887CAAB675CA61335C878C49B157E,2025-08-29 15:35:22.187,PIM_PRODUCTS,20310F8A150ED00F33B499F5DBCC774F01002B0673F8E59EB19F55C7CFD69FD7,BIBA269,BIBA269 - Indianwear-Women,printed band collar flared womens kurta - indigo,Size:42,biba
943B9247C34F1FA5EEEFC84EB0B8F214F360C89DE8FCFC16A73FC5AD23567270,2025-08-29 15:35:22.187,PIM_PRODUCTS,578FB198403B55F2F947EA737A018948B68F87DCFD0064941E6221C9D5CC7639,BIBA271,BIBA271 - Indianwear-Women,printed polyester shirt collar womens palazzo kurta dupatta set - red,Size:34,biba
F57736E5C7E4EBE077DE1D1F5175FF5C4FCF5841932BC409ABD76C421F0DF404,2025-08-29 15:35:22.187,PIM_PRODUCTS,6B4F0068A2797FECA4E1C837C181DFBF043FF81179607CCD5086826FC3FA763A,BIBA282,BIBA282 - Indianwear-Women,printed cotton round neck womens straight fit kurta - peacock,"Size:32,34,36,38",biba
BA8A024B1E56DBD4BEE2C27F6B1408B6C924D127DA2A2AC72165AEBC7EBC58FA,2025-08-29 15:35:22.187,PIM_PRODUCTS,B59D7F4D154AE42A6BD01D6CF700EB753382C40F175C98B25DA59E6A1269EFBB,CAMPUS SUTRA49,CAMPUS SUTRA49 - Westernwear-Women,solid crepe off shoulder womens dress - blue,"Size:Large,Medium,Small,X-Large",campus sutra
58DD42B8E37969F9C2F99F00401DF9C007FEA676498A6F0915BE8C0075A30BA6,2025-08-29 15:35:22.187,PIM_PRODUCTS,09FDEF6CC827F06C47DEE235DB3991C3C8EFA94D380EECD690AEBAB336470502,CAMPUS SUTRA61,CAMPUS SUTRA61 - Westernwear-Women,graphic polyester polo neck womens top - cream,Size:Small,campus sutra
3878DF280FFCB3D275F597A92A5CB3DC26FF5BC3894D867E8B24BDF864B567B9,2025-08-29 15:35:22.187,PIM_PRODUCTS,CED591939011D5E1A17E81E69BBD0ACB9079DE9770FCFDC692360C40DF3951C5,CAMPUS SUTRA101,CAMPUS SUTRA101 - Westernwear-Women,womens knit regular fit top - green,"Size:Small,X-Large",campus sutra
62851B14F2054A8F2DC0FD4815AD4BB13596B56871CE1473DFB2E7935AB2E640,2025-08-29 15:35:22.187,PIM_PRODUCTS,3279AA9D330F32CFAE7DAA63C812570DB1335AD01CA13DF6DDD68E89A1BA7156,CAMPUS SUTRA103,CAMPUS SUTRA103 - Westernwear-Women,womens knit regular fit t-shirt - pink,"Size:Medium,Small",campus sutra
D6AA8505E0A7024B5861FF3B88866C1159D43CD16316C3F383EC2757C12016C9,2025-08-29 15:35:22.187,PIM_PRODUCTS,9C19FAF74A20DD259CB783C574C2E52288FE8BB0513DF2EAB2B9C31C082DBC8C,CASIO30,CASIO30 - Watches-Women,womens 40-49 mm sheen rose gold dial metal analogue-digital watch - sx243,Nan,casio
79F8E8ECBC5BA6F3A3A3A28164E8A62ED836597A1EB1946B647D47C4027A5EB3,2025-08-29 15:35:22.187,PIM_PRODUCTS,7FEE90861C304FB0A6043B8A6F28926A486912159623DF1AC20D1C1D6CC1C059,CASIO32,CASIO32 - Watches-Women,womens enticer analogue round dial watch-a478,Nan,casio
A66EEEEA0E34977C1C465CE5F7C218B8A489BA8A5797EE15BD714242DD71D75F,2025-08-29 15:35:22.187,PIM_PRODUCTS,A229B15A2688C41ADA747401A82FB2023698E40292D777E5F1EF76321708004F,CASIO33,CASIO33 - Watches-Women,womens black dial resin analog-digital watch,Nan,casio
16C0E97CF7A490E0582E0E627726320F6927C4DE1E42B172014355ACFD577C12,2025-08-29 15:35:22.187,PIM_PRODUCTS,09ADB368B1DC3BBA235FBFD47656A29DEFFD291648CBEC3372955B1F7CD82A21,CASIO85,CASIO85 - Watches-Women,womens rose gold dial resin analog-digital watch,Nan,casio
C20F0994D369829ECE4B5FEF576E026ABA40B2C1D6239006013223D66B4EE4C4,2025-08-29 15:35:22.187,PIM_PRODUCTS,29C77816F75B6BB3FA40CCA75B9128052073AD51FDF5B348285FBFB9A1B932F1,CASIO111,CASIO111 - Watches-Women,womens 30-39 mm sheen black dial metal analogue watch - sh201,Nan,casio
171E3D1DAB9B208BDD1C8213FCE98272EA7A814661FC17D759E615540707BA0B,2025-08-29 15:35:22.187,PIM_PRODUCTS,85B5B86ACD1CEC23117E40BEA8F9FBF540DC083AF663777099BD39A97E05B332,CASIO136,CASIO136 - Watches-Women,womens enticer silver dial leather analogue watch - a1761,Nan,casio
679A5721EDFD06E331265FFF9DEBE5F8D21DA7FD913D101710A2A2D370A5C62C,2025-08-29 15:35:22.187,PIM_PRODUCTS,E0CA224D5709D0C94A4CCCC6D5CC5116F2B0E89D0FBF13CE67BAA454661612AA,CASIO152,CASIO152 - Watches-Women,womens enticer white dial steel analogue watch - a1807,Nan,casio
4A1134CF0CB0168590C627334A3C19A0DD8A589805E34D670EE325E8F4AEA146,2025-08-29 15:35:22.187,PIM_PRODUCTS,D83693A2A6D26CD2AFE0766A1D6C82219C7E1CB5499E0AB0F37B30FA66EB8539,CASIO153,CASIO153 - Watches-Women,womens enticer two tone dial leather analogue watch - ltp-e160gl-1adf (a1641),Nan,casio
855BE84CC5DA9853BD8CB16FD15C1B9DF0BB6C75139320FB6F75EA9F94B173D8,2025-08-29 15:35:22.187,PIM_PRODUCTS,B5019FC17936487D497CDF23E1E1B12E94010E71B5203A05E8391EC8E0238789,CASIO185,CASIO185 - Watches-Women,womens 30-39 mm sheen beige dial leather analogue watch - sh241,Nan,casio
50630C7C32150D0B64D4ACBDC3DADFA1FAE48DFFAD14448FCD3789DAD284D065,2025-08-29 15:35:22.187,PIM_PRODUCTS,CFED608D8C2FC3965FA90341F1E0A20E967D4C40E34EE164FCEE74E362A70C4D,CATWALK24,CATWALK24 - Footwear-Women,metallic fabric slipon womens casual flats - multi,"Size:4,5,6,7,8,9",catwalk
2B8FDF05B5E30EDFAFC2D434BA127121D7E4261A12EF60602626B201040C275A,2025-08-29 15:35:22.187,PIM_PRODUCTS,FA10ABB68FEC765BD933D6BB6060E20E9EC24C3CE4594DA89BB67462692C09B5,CATWALK27,CATWALK27 - Footwear-Women,synthetic tie up womens active wear sneakers - pink,"Size:4,8,9",catwalk
EB9DE8360DC96DF9ED77D918254F1882D22F6DD81E7717274CC999861EAA7C7F,2025-08-29 15:35:22.187,PIM_PRODUCTS,D5C5E5CA2CA92E5EA8DFEF1A0D8F4E203497EE8E723EC110946681FC65DD10C0,CATWALK58,CATWALK58 - Footwear-Women,leather almond shape womens casual wear sandals - tan,"Size:5,6,7",catwalk
57D46881E0DC1BDC254947C9E9A6454E3B3176297EFECC0D45537086A2332CC9,2025-08-29 15:35:22.187,PIM_PRODUCTS,BDA676E529570B1F68C4D5994E69E67E4A7B7A0959B0822B9B87C026723F1224,CATWALK61,CATWALK61 - Footwear-Women,printed leather slipon womens casual flats - brown,"Size:5,6,7,8",catwalk
FD6389F49A3B1EC67E3E6465FF6654E809FAC23388CD4815FEE31237B213F72B,2025-08-29 15:35:22.187,PIM_PRODUCTS,1ADB75F6D30E2F366BA66E1BCC94C5CC26873FEFC8CF3FB648C3C2C787FB48DF,CATWALK65,CATWALK65 - Footwear-Women,synthetic buckle womens evening wear ballerinas - bronze,"Size:4,5,6,7,8,9",catwalk
D4D7C2A38B1B11AEEDC48CDE6A7C478A12977AACEB8694C5E42AABD2E7DFAEF8,2025-08-29 15:35:22.187,PIM_PRODUCTS,EA6240EF98275D80BB8ADBD96CF2FF56E1BF4CCB392CA733A18F5DA642568330,AYESHA323,AYESHA323 - Jewellery-Women,womens silver plated hoops earrings - multi,Nan,ayesha
D3531F9E87102B0FD2421666EE5AC543592B2BC9FF661CCD5154F9DF7060D2C0,2025-08-29 15:35:22.187,PIM_PRODUCTS,0C99D7D86022BDF72DBA51584F7BF7E9E15E43BE76A768139E4EB51C2288E4F6,AYESHA370,AYESHA370 - Jewellery-Women,chunky statement flat hoop earrings,Nan,ayesha
E8BF0D2B1DC5DFCE69E41AFBF1F437F9B3963C350149C04D2A57841C1642DC77,2025-08-29 15:35:22.187,PIM_PRODUCTS,827E2D12BCEBD1F348A2A6BFA88CC92608DF8ECF3EC88BDF55F997D72D69386C,BIBA283,BIBA283 - Indianwear-Women,rayon woven womens palazzo - indigo,"Size:Medium,Small",biba
639D11E7C2F5B7D97AC8001ECE0136FF126C30E766EF5303C0B43407A61FDE62,2025-08-29 15:35:22.187,PIM_PRODUCTS,E48AB61BEF89532E7ED95E23EFF9188E13FF6C55CC669DBFA1FC856856081B71,CATWALK2,CATWALK2 - Footwear-Women,fabric velcro womens casual wear ballerinas - blue,"Size:4,5,6,7,8,9",catwalk
61792F94415C3C95D6D0015F06282A6F8CE5BFA8B8D314F26BBB27084F7728A3,2025-08-29 15:35:22.187,PIM_PRODUCTS,FF040A0097F83571922AC314273067B6F1BA15D531A67227ED6C4D106117E04A,CATWALK29,CATWALK29 - Footwear-Women,womens metallic wood textured slip ons - gold,"Size:4,5,7,8,9",catwalk
5C708FB28EAC67C5DFD78E80A60F7EF4897BB8F48BF904F5801E377207D6C026,2025-08-29 15:35:22.187,PIM_PRODUCTS,6FC9A8F853FB6E67BD7978A2F3F8232E97ED99FB6794A6B94FDD31C3A7A9C129,CATWALK50,CATWALK50 - Footwear-Women,womens dual-toned textured sandals - black,"Size:4,5,6,7,8",catwalk
DF087BF4ACBDDD65CF6DA84C0B371457AFD3F54876EC8EB460DCA839BBF217BE,2025-08-29 15:35:22.187,PIM_PRODUCTS,9C297291CDB21F491F791D9222921EE7AF6EB41A10BFAA871D03D280072486FD,CATWALK83,CATWALK83 - Footwear-Women,synthetic slip on womens party flats - gold,"Size:4,5,6,7,8,9",catwalk
C5C6417D10602266C2E4BD59F95C61D10C07A461FF8E15A1B5282E6B27358866,2025-08-29 15:35:22.187,PIM_PRODUCTS,781C5DA7386B44D6E13993FB76BD781032BBB7CC31901A772256CCBC33A92C35,CATWALK87,CATWALK87 - Footwear-Women,womens african wood embellished t-bars - brown,"Size:4,5,6",catwalk
FBF7B6952916FD8B16B29E6F1C405CA2E68C32A6A1B3C30D3E2AFCE0225E38ED,2025-08-29 15:35:22.187,PIM_PRODUCTS,F5C41B2D430C4C2B1FA4D0125B8CC8A524F89670ABB501266C2AE4421FBF48AC,CATWALK88,CATWALK88 - Footwear-Women,womens dual-toned textured sandals - black,"Size:4,5,6,7,8",catwalk
76C2C53C31C6AEED3E11870D7B69ECCCB097D396CFDB437D5B8BC5E0556AEE00,2025-08-29 15:35:22.187,PIM_PRODUCTS,849A3D07D462401D728B705143E51DBE8EBA1766323D68F2572F65706080A1A1,CATWALK90,CATWALK90 - Footwear-Women,womens suede chelsea boots - black,"Size:4,5,6,7,8",catwalk
