CUSTOMER_SPENDING_BUCKET_HK,CUSTOMER_HK,DV_LOAD_DATETIME,DV_RECORD_SOURCE,SPENDING_SCORE,SPENDING_BUCKET
1F1539B64B3834F5E3D8DACDF3DCDBA142FC88368BD36E0E3DA8DEBB49B46E53,46B724B2F85D4F7BD485423A04BCF2CFFB2C22304FE264AA4DA31794B7ADAE41,2025-08-29 13:10:40.467,CRM_CUSTOMER,51,51-75
A8D476B67745946B8FCCDAF33050447B76BB1A64815966F26DF259835B18A70E,9E2D999A438D4DC3A1CCDAFA1A02C99CBF3716717DCD7B5C75376C194444FBA2,2025-08-29 13:10:40.467,CRM_CUSTOMER,22,00-25
66002F5C184FB6C6B9A2CCB63D8A2561B44EDD0494937E8C4707DAAD09E94483,67A375E4DDCDB509545A752EA82BE28B546DED87431078FE6FC1EAD202F5815C,2025-08-29 13:10:40.467,CRM_CUSTOMER,96,76-100
077AE2B15050877222A1B66259E33B4C802A9C518744E7162A04361A85F812EE,1E797595727ADDD0E2663019E48D48A6F1DD555174AB126D482D40A5C752988B,2025-08-29 13:10:40.467,CRM_CUSTOMER,39,26-50
452C6F586BDA2FF638104C3C8DBDDFEA9379B5CE5B999D3306CD8CB112E9B9D7,C649B15E769148E6B199B7A671140D60C77847FCE6FE17277723DC91F0B27D4C,2025-08-29 13:10:40.467,CRM_CUSTOMER,75,51-75
3FAAD3F8276E97C8D8E704F002EDFC8E28BC0DD33F6F097960EAE99AF8F62872,8BCEFA497AF26E688B555D1C4C8CC97365522B5A1416CEB099A98B4C2ED80585,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
4F9B98DCCA0ACFC6D3032AE261FFBE6F29892621FC2BAA425FC4ED3D0AF6441B,0F427D4E1430F8F57221D70DCA9854B6BD67C42FDA811E0F27939A58A46F25AE,2025-08-29 13:10:40.467,CRM_CUSTOMER,92,76-100
3A386BAF756024C8966DBFE48AC675EABC9FC0B26EC685239FC9544F24C3B892,E830A0D7D5F303724E6404C8F9797580B6E77E4BDAB70B8E163967925B69E6D0,2025-08-29 13:10:40.467,CRM_CUSTOMER,53,51-75
8CEECB789430DD51667515295922DEC3A2E68DF42F9EB626687A8941E80C02D3,2163909115C0F6F1E638BD2C2279387CBE37CC327150A7B5CDDFDE3D1CD4EF0E,2025-08-29 13:10:40.467,CRM_CUSTOMER,93,76-100
0F5B22E96DD6FEE9A1A45D8BDE1BC1109174D907F9DC159EC76A7F9266F9086C,956B130106FBC0890B7A304B19113843E5CDC69B084AE1B95D56225650C180A0,2025-08-29 13:10:40.467,CRM_CUSTOMER,46,26-50
DAE1F7F72BA747492899D460E0F7F41157FC91CCF13C1AA61A27D89C61CBC68F,A9FFBDF317B2DABF198F59653DA551149AD51173B2014AE1DF5D183C2DDFCF26,2025-08-29 13:10:40.467,CRM_CUSTOMER,40,26-50
6CD5DA13652EA7C0FFDFB56ECF91BBC1465955409E8BC1328E24F371F428F5EE,0651EE70DB05737D7195776455175F3F4DBD4755E13E9F87D905A63817E979B8,2025-08-29 13:10:40.467,CRM_CUSTOMER,23,00-25
6B1AE1D91AB7FB8E99D775092B28D4D1B2EFC336C9131C541A29E08012134EFB,A2258FFAF9A1490A7A7A01C282B1FE03224A2952B119C3F32B1DE4739407CD58,2025-08-29 13:10:40.467,CRM_CUSTOMER,32,26-50
EC2D1B0A5B8AC52CC156A89B4CE5F3B6BBB09C42FCDDB0BDBC68C69D77721ADE,C98C37CBC0242B2CD603D4AD823A1C29E7314DF3AD8F1810CAB0FB98C84FC2C4,2025-08-29 13:10:40.467,CRM_CUSTOMER,59,51-75
E3FFF6D284D778A2508C211C0A3476AB0AFF0480B64FEF48D9A7E0134BCCC7B1,3A481E728390D89C6843C180DC18CA8D693DE5F5421E6240711C5DAD483C72B3,2025-08-29 13:10:40.467,CRM_CUSTOMER,54,51-75
B020694768FC7C63E42F605C04F14144A025739483132368E35CA46103092D71,ADED40E220D2587B0EF1F88302A192D411BC55DDFF1C4D818177777D6060A490,2025-08-29 13:10:40.467,CRM_CUSTOMER,13,00-25
1FA5E512D57A79373A976DB82C27D274ADF9C5EBAA2F146E272EB5CCD307698E,9C05D48BBDE0B1ECDC68706E9C4A536DE566F35DEB45D66AD6D8261689164DFC,2025-08-29 13:10:40.467,CRM_CUSTOMER,29,26-50
75FB3DF6F66F2EBAB6F84FCF3C5ED098D594ACEB0019D4A22FF2F5AF73913593,79E8C13E1A8C51E0FF30567FA583FD52C900D56163023CC40049D762871417EA,2025-08-29 13:10:40.467,CRM_CUSTOMER,51,51-75
938007A95757B7CF7199977EA03AA62BA186F145BB343C0FB4B7551DB1860BC4,EF4CF73ADD6B6F476ECE3477B6235878BC8A0DE65FE7F561200EBAC7F18DB18A,2025-08-29 13:10:40.467,CRM_CUSTOMER,19,00-25
B32E5F2D786F22D79E6ED76AEF93E8E1A2702EFC8B9D88F2902383A810869168,679B0ECADD205E5143506D637AAEC6849987AE11C8C8280FB79F4D1080326EEC,2025-08-29 13:10:40.467,CRM_CUSTOMER,22,00-25
9FF0FBDB1C592C89C6B51AE4DE3C48A8F3D14A0C059CB3D00D683CD83BA07A1C,DA3270018B712B8A4B1841F92C26FF067A088A391DC6031610E6300EE261DF15,2025-08-29 13:10:40.467,CRM_CUSTOMER,34,26-50
AC21E64F1351E0419D19296EDBD7AEC480D91B525A3809CBEE2B002A37867A19,1D16BB3354A11B509E641DB094CA078BE290298B0EC32C6B46B88FE919A1A8ED,2025-08-29 13:10:40.467,CRM_CUSTOMER,37,26-50
48316106A79EAD7A7580BD7E0A6BA4A936F7D70C46E36821140BBD15D6750A51,C6437E0BA0560952CB942343F521C60FC3F2247DD1AEBF95460C1A070B263051,2025-08-29 13:10:40.467,CRM_CUSTOMER,36,26-50
CCADD8A61B34E1583697B81EF4CBAB8869CB7055892CFE02AC5E1F40FF8B4C27,EC11F26D671BCC37162187ABC1CF6A072960F13EE961A5F20C94BDAD512D1428,2025-08-29 13:10:40.467,CRM_CUSTOMER,25,00-25
F8C3BFD1F057DA93148552B2E4BA6BED18FE395B44D6BE10FA81E95611B8A629,E97E2FFEFD968B2A3D838D7A523435948C99FC50EEBBA8B8E8B0FBF5FCE99129,2025-08-29 13:10:40.467,CRM_CUSTOMER,46,26-50
CDC874B1C3EF46BD904CC2D2F9498507A1E2B59266A4F4B4FBF2C8BB6122F062,3EF4BA73834A4409AFFDC4F09899D57AF3F9C201946D624705E5753BD88D3E89,2025-08-29 13:10:40.467,CRM_CUSTOMER,99,76-100
D1CAF56CF2F4B75A76005C4B081B9D9682429C2F70D5620EA122956C43F5EF37,6D78B19A042A64F08CC4DF0D42FB91CD757829718E60E82A54E3498F03F3EF32,2025-08-29 13:10:40.467,CRM_CUSTOMER,44,26-50
4925D424B64A16D228F3EF0AC5C8486FFE0C2290CC7D29D8E4337310950C40F7,6360659F97100B35F3DD80CD08358FB415757F07EE670A9E1D3B4AE7FA14A0CF,2025-08-29 13:10:40.467,CRM_CUSTOMER,43,26-50
5ACDD5413790438D97B3B0D053DB9BE2F2EBE40C397B0C3178842635CC21BF98,9EA3F4147C0D763C96E161F83B7AAC40C78468F26A382A16EB5B75AF0D7AE4F0,2025-08-29 13:10:40.467,CRM_CUSTOMER,7,00-25
BCBA8E9AD93F7F90EF43447ADB57357362CAAE7AD720C38ECA9FE2BD1F2B5008,9C8DD327D0F259B6FACD68100F664C432101F783D31AC9B78B6E9EAF9FA786B8,2025-08-29 13:10:40.467,CRM_CUSTOMER,31,26-50
8E41A2299B6FFF9CD4B060911F01E63AD148514741D071415C0F70B30A2B9C57,C0BFDE62B169890693F8A776BA2577B9522C6D1AA9DD96C65F50042F1F018616,2025-08-29 13:10:40.467,CRM_CUSTOMER,58,51-75
5378231CE48067FE2AE6553CCFA2080A54FD2E1BBD4CFA59E8F68AE278B92D13,0252FA3E9D9C8C2C1CBD742A0AC409DC817C43F5EF23D6C36137F988E64055F7,2025-08-29 13:10:40.467,CRM_CUSTOMER,4,00-25
3B5B5122A870D4AED9274994B68577397B2E44E864BC319F8D695B4D3A66D3D1,D24EAC45E69BE063CC0053EB02650954EEC62C314C405E564A4D11E951392E75,2025-08-29 13:10:40.467,CRM_CUSTOMER,59,51-75
0BCFED88DECA9BD650F9ED9920B001DAC00CEFEE7A6D43CF5F0625329225AE22,C5080DBC42E822A31C72EBF171D79394F57BBA1E0511BAD4A721C2C0F62AE6B3,2025-08-29 13:10:40.467,CRM_CUSTOMER,41,26-50
88B0DEC4021EF2F2E20B015B02CEB2D022BE893F88003ECFA7CEFC4D0E9B6A6E,6C77B607E17DF16D31C46C746A36328056FC8D153B71370ED1A56D4C0700238E,2025-08-29 13:10:40.467,CRM_CUSTOMER,24,00-25
374425BDC51197226E8B632CEE444DA553772022ACEA7756AACAE83E0284885B,E52522A505F68250E81747AA5386C5C60196C1680F1C89762AB1AB0FBAAE39B8,2025-08-29 13:10:40.467,CRM_CUSTOMER,69,51-75
0D84942AA80A1300B929F4F77F715590387145DEBD7EF2E1FCFC2378215E6BA3,8CCA04EE02B8915F60A6B72C1FAF19923AA12AAFB5AF89BC4BFD403DC60A836B,2025-08-29 13:10:40.467,CRM_CUSTOMER,5,00-25
9D2EB7A9743ACCB53E0F33599592368DAA57A379549CA934B32BAE9F864D34BD,38813D9A6E5332787F13DAC070D265339C4C711BEEA8B21F82966684BDA30E79,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
AABC10197F9E601F9E86ABC307E530C52F4595D3BD86F735C5D9E69D4FBE8233,8698616A6419549CD9C035D5E250C81C6CEFFF11FF31C9602BF2FF5AA3E06B7F,2025-08-29 13:10:40.467,CRM_CUSTOMER,96,76-100
148294CC743CA59AA30EF5D841DDF07A56C4551E73692C718B89FF5DC5532CC8,C6BB15225ECA43ACA18F2CEB395C34012A6F95FE76C097576C04BE49F5875FA3,2025-08-29 13:10:40.467,CRM_CUSTOMER,79,76-100
55DA38E1F32A79604F9146CBF02EC4D1983D8CC071866F8D384F72246E059E13,A19FBF8BF0530CA46179B803A8234F56276F21C0E7DC2F84C682924B95DE5801,2025-08-29 13:10:40.467,CRM_CUSTOMER,89,76-100
546E6FFF16BE4A95FD5B82D156F492B4BF1A96600C97781B27B7F1774367DB0D,EB57F949956CC9F3C32EB7F249BBE56A74C253015AF4DDDB0C98CDE49157CBD0,2025-08-29 13:10:40.467,CRM_CUSTOMER,51,51-75
C655466071BD8DC662F6BD858462A497E576527F65F41D2DED9187109D72BE70,191024C47D6C2B3C24A570326B7E29F09652EC8BC2BB1779D95783E8753D12DB,2025-08-29 13:10:40.467,CRM_CUSTOMER,52,51-75
ABE0475A686DD7CC86B9BA7632E1FC406FFCD06A2BA925F5362C4098A47341AA,8E57858AB42FEF1EE804B572421BEB315E9FB3BD562F10F2F1C9CCF0384E8D99,2025-08-29 13:10:40.467,CRM_CUSTOMER,24,00-25
04C273F049B154E6E4D7AAC66A835B43BE711B7D88DB94BD86E945F6B92784A5,B458944D9EC4322F9FF0DE2885CE82D580341FCF0FD688422E9929B6E7CE3B2D,2025-08-29 13:10:40.467,CRM_CUSTOMER,43,26-50
5E51BAC8FB8B4012BCE7E8F9BEC9AC6B9B1E953BBE918F7D37DFC2F396884F7F,272228055649002AA68A0787A821EE7E0EFF838B2053B6D08531F26B39E09473,2025-08-29 13:10:40.467,CRM_CUSTOMER,79,76-100
559A6D6887367456A51284C1936E8D489937C2B0E5123C3FFB0F2E73325376AA,2F57A2E309C463513B962750096F4389E229001DCCC19AFCB95FF98C70E14D09,2025-08-29 13:10:40.467,CRM_CUSTOMER,90,76-100
EC0DA53202695A94AE307A351DA317204BE01A952021465EF273A7708AAAA689,BF0A60EE19ADC7954E2248D0C4FD7FED44671EA2CFF24A6C75127F9CE0183608,2025-08-29 13:10:40.467,CRM_CUSTOMER,64,51-75
15456C2FA7C88DCCC57411BE1183044525D2B837FDA84FD954AD31971F48A906,361603C11612DF16FCB9D48B4C22430535C8E53FE3B3C5A6A39BDF7E0543F65C,2025-08-29 13:10:40.467,CRM_CUSTOMER,62,51-75
03DF9AAB167660D16FECA709D640CBC7ADBED0EC7EC9B56783DA36AB59B67472,5909DAA6FB5CF239D52027367F111ECD9C280866D73F8BD47CDA43EF5495AF6A,2025-08-29 13:10:40.467,CRM_CUSTOMER,92,76-100
B987F51F6814FC21403017FCFDD90A19BF78B2BDB954D4CD3E4C4ABE75B01302,25D114D44F1EE498521F51CD12E524E8FD6E67C82A9D21FC29C0BBC7FFF457C4,2025-08-29 13:10:40.467,CRM_CUSTOMER,97,76-100
873FB68CF25477BDCB44464B734F46BD6ADC72A15E85CBE39E850CC532A7F80C,35FAE39286F862CB505A3F0CAC0B0D506F9A407CF9227D3C2AE2C67D5EC0D0F5,2025-08-29 13:10:40.467,CRM_CUSTOMER,15,00-25
D20128386F48F12EE4077423624367B909B828F08CCD2ECB5D6D55C1672672D5,B2382DE3CDAAF0C8E505CD370821D7842E493A1E64160DC6991B1109E2938A21,2025-08-29 13:10:40.467,CRM_CUSTOMER,39,26-50
C8B5B291B9EB332C9088E8DEA891B53615911339E9A65C62FE80AE636F21E9EC,8CD6CB7E1601EB5DCD0A0D3D8F62C2DD8EE483819F9130A34259A217E927679F,2025-08-29 13:10:40.467,CRM_CUSTOMER,94,76-100
A4D57133DE1114F878A3FB86D30E5A84966B8F5562B4F4D6631421CD051C4841,31D8EDB99534FD4800651DB4D241D86E0380FA7376718B88590C2D772B41D5F4,2025-08-29 13:10:40.467,CRM_CUSTOMER,36,26-50
5E76ACDFA0BCCAC45BF9100174E6980237CC655B5F25C9001EEE2E92E0AA919F,68722DEDDE84631C45B4AADE9365A91AA6FD11C5766E66191FFBF07361204A4C,2025-08-29 13:10:40.467,CRM_CUSTOMER,30,26-50
B1AB993B9EB7932FE012A073D57F2227662E04C63D1740EADD353810115FC5FC,76CED5B53829BB4CA8AB376BE09683E92512EF0AAB8FB68FCEE5121596F94143,2025-08-29 13:10:40.467,CRM_CUSTOMER,28,26-50
B2ECCDA84CEF562D178A118285B8D3AD4768C6C26F9E4433610DCE17043AD795,96382608813353BEE4EEAF0635A3B3356276FECE94FE8C9CF048871078F8FD14,2025-08-29 13:10:40.467,CRM_CUSTOMER,49,26-50
0AC5F532B51038DB8E52EBCA7EEFB1DF08F2EC2547D74D7E0DABB6FBBBD2004E,583B08E38C98F4350A8906D25344AC80B099921A8A8929E64B2DC2B553521343,2025-08-29 13:10:40.467,CRM_CUSTOMER,67,51-75
59DA68613B2F8F4853343FC3B349F18577C6A415522C27B6260F34281F5BEB1B,F68A11527B819BDF3658377DAB1EA309BB5C6EEFE69BB751E4B59B277CC29A7D,2025-08-29 13:10:40.467,CRM_CUSTOMER,28,26-50
7C1A280800437B5DC3A2229E40CC333468C8B7B341C3A56A70FFDB2DF3C9A012,EE09198E46224875CF39928511EF2B855895C43EE86D1DE894EE82BC7C990AFA,2025-08-29 13:10:40.467,CRM_CUSTOMER,47,26-50
52C0D4572DD031BB95A21AC3221BE136D24BF853B0914A474FAD0628966C5C14,67AA578ED1FD0FA4198A7F1CC37B1AB20331CB472F7EB766F687F870A53A0670,2025-08-29 13:10:40.467,CRM_CUSTOMER,60,51-75
965A00257FD1BAE6B4408780D93E5ABC86514BCDA4527D6D9D67CDFA0732BDE2,AE92BEE5080FFA3533774EF98EC7858B08A02FED6778AB5D2043D0C64028E2D6,2025-08-29 13:10:40.467,CRM_CUSTOMER,17,00-25
F58664840456BA284EEDE447EA2456F6B3006DD3BB175425075CD9A8BBF64377,48AF26BEB80F0B14F33670336B3DEB3B55B7D8F7EB33709596C6174394661034,2025-08-29 13:10:40.467,CRM_CUSTOMER,35,26-50
F8867988F9029E528E4BD9849ABFAD599D25C3C3E34D1A200D9D62DB2FD8B160,3CE59E84971BC7E65E82559E90B01DBC96E5000411CB2748C35044BAF5DB753E,2025-08-29 13:10:40.467,CRM_CUSTOMER,21,00-25
C6B3FDDC567E53C42E6D0426B69CE2DFAE51D22FAC7F5980A875971A60FC1936,DE690D1AE70D10081585D8ED98ED5825AC88FE8029B67A583A760FCC1D505636,2025-08-29 13:10:40.467,CRM_CUSTOMER,34,26-50
A03300380675FA742325506DCD725B092461ADA0A3836A3A521AE102C57C67BB,6D7BE37D6AA3665DDCA5B4C3AB26E689E4EFC1C33BEA69CCBAEEC6ED49569558,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
9C33A0FD9E082DD6F12534EFB08343901863BB14FA71200E99FA9A3D8EE869AF,E84909D7FBA7798E68CBB865E5A577137B5D979E7527EB80EBF4AAE1707496EB,2025-08-29 13:10:40.467,CRM_CUSTOMER,17,00-25
A6D352D2E334409E2EF8B4B7C045DFA4A5A4F7F2F40E4FBC00A146C81CEC177D,3EA77FC339263DD319E3DAB93C288D0AFCBD8BA8F96C20CFD6B42B5E8F3CF458,2025-08-29 13:10:40.467,CRM_CUSTOMER,1,00-25
678BD14F99724EAB8F9C4DB9D494E52AAFC1EB0E96642F1A3504901C6AE1FADE,2B8AE4541022864D57E65A7DB4C70B75FEA47C9101EDEBF0325DA25EA84DEF02,2025-08-29 13:10:40.467,CRM_CUSTOMER,63,51-75
DBFCAA56A06AB2FC46C22B190CA103F1DEB813A2D197BEA82A91A56DFB8B98F6,22FC91DC876C50DB64EFD0EBC175852518CD2BFE6143590AF0B375B0B6C2DF03,2025-08-29 13:10:40.467,CRM_CUSTOMER,72,51-75
0905FD14866E2DB9DC8F9D7B301FDC57CBA7FC273C115741DFA36389407904A8,8EC5F9F24992404000F7060D95C087F773F0DD3EEED7C616EE3D89E052AC2ECB,2025-08-29 13:10:40.467,CRM_CUSTOMER,100,76-100
17C35573FFC0772CD6A6C30D61BA28ED9BDCC2E32AE52BF5E605178EBD1149B3,E6C3B6F798B0E8D63406A281CF31ED72A005F9AABA8970BA3D008F2254001146,2025-08-29 13:10:40.467,CRM_CUSTOMER,46,26-50
E0DDB4183FCFF304BDA5A589347E0819945EEEC9811F68028A0188A02453310B,D4A66133CA14D9C93EC5AB56BB5AFE8193341DB5F804E6A4D254DBBC1BA8DDDF,2025-08-29 13:10:40.467,CRM_CUSTOMER,81,76-100
1D568D8C9A0162B8F5C1EA1D354A1DA4B4A77DF75A1BCC8B18A1DF5F1C5BF961,E1406F532A84B02F7B7645F2C4041C0DC25C70F10A5F0BB769EFA589BCBF492F,2025-08-29 13:10:40.467,CRM_CUSTOMER,52,51-75
6ACA31CBB8C394D615E351AF6322009A63FED121615574EE2566586C39F5058C,0341B5DD628E639ABAA6A2A7AFFB6E8905DC4A0065309F69C67456473483C9DD,2025-08-29 13:10:40.467,CRM_CUSTOMER,77,76-100
257044F169C5C6A47440394F89C916F7859AED1360BEE93B417702E383E18C95,3C7217BD6D2C58C67E93C1B4A0C5D2F8BFD5CD46249DF0F246307B1F859B9737,2025-08-29 13:10:40.467,CRM_CUSTOMER,66,51-75
CE3F08DB3A0C128AB58270BD1847CD25021AB1C2D74CDFE4D0F406FD9B9D9E18,E62E4120CE246492A612A58846228E2949A25756458CD157F43444B39637383F,2025-08-29 13:10:40.467,CRM_CUSTOMER,54,51-75
C0C280F4073396853EC375C203BE65EAA024517EF989236E50451127B9778D06,CA05BC2BF73745FEE2F3D493297D4F90930477B484D2C08D7DC899D9A574DE89,2025-08-29 13:10:40.467,CRM_CUSTOMER,50,26-50
33771E456CCAE6A507F8C858FDAA284EAF990D6FCEFE07CF133AAE07550B34DC,735E4A8AA7691B6D7E64836A10FAA46E2246AADB16ADDBF59DB7F7B0F45E6D19,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
D6653FD2CCB098E658D42844CA431492B0026D8E13521E1594D033BB328145C4,245DB7164AACE830256C713E17486F1785096C86049D6409349FFF5F810DA253,2025-08-29 13:10:40.467,CRM_CUSTOMER,43,26-50
8E8F1DEE2B1BCF0DDD3EB980CE4439895D8266EA47B16DB4B03A9C4C24400DB0,274E64235A5FB9590AFABDCED2D45045B161D75E5748C23D997295E3C8D4FA0F,2025-08-29 13:10:40.467,CRM_CUSTOMER,17,00-25
CB8DED207A06FD314FC408CC655B3880AA95D788840246C55C54ABC66F644809,6DF26DFFF059F42AEB0607A761D34C2B820AF73AB0C5BFB111F7FE9DADDA850A,2025-08-29 13:10:40.467,CRM_CUSTOMER,9,00-25
03EA2315B8802D47748D77C31AFE4AA6141D6874676AAFAB9FA4F89B5F98744B,5549C0D54CB3BCE4019F7F4B0F9EBAD217BF9F417E8E14D547BDB467CCB0DC4C,2025-08-29 13:10:40.467,CRM_CUSTOMER,18,00-25
D9CC055CBA057710774AB0EA5A876EC4C1D772ECDB6C29498E6ED0569CF67645,CDBE4E7E26E3A55307DAC9DA65EDC0D33FA6B54F79A83373CB997770856C23BD,2025-08-29 13:10:40.467,CRM_CUSTOMER,100,76-100
BB3B24A836D9862508CFA39C9041C5A89F7972109B6F2AA59BF8D3A0D409940D,4CD31E5E6C407602BD01A4B2F9DD0CE7BBB7B654327FCB9EDD55CF905FC92719,2025-08-29 13:10:40.467,CRM_CUSTOMER,32,26-50
0E358A72E09028FCB6921B18727FF329DED7A7F0DF66377B1D5C8041790E330A,B5740F0E88BF42CDAE45C073EA5C170E3A422DD3EC257810A29E67B5FAFC40C6,2025-08-29 13:10:40.467,CRM_CUSTOMER,87,76-100
C151649934B16A808A5B0A72B8DE9422408646CB9CEE6FF2552D853218F18D11,1B9FC6751BC015632376866FC870C6FBE6CEAEE88B4A7107E4018567A7C0A77F,2025-08-29 13:10:40.467,CRM_CUSTOMER,84,76-100
3912611FB6AB4F2F0B96ED24C154317C14E39D31359441960993149974692151,F7D9615965E2B49C6BDE79DEDFDECC39AFADE6E543922D5D023FDA9D13430C44,2025-08-29 13:10:40.467,CRM_CUSTOMER,99,76-100
937C884F689E56AD0D458100EE66B1AAADB2D8BF5B98F5DDBB2EA1E7BA271AA0,7E5CB8429DCE239403FEC15B8930529F51EFDF34CE3E28548977EA97E152F303,2025-08-29 13:10:40.467,CRM_CUSTOMER,60,51-75
CBA2162FDD0E65D0A8CE0DCE36F036FD8DCB554826BE3C2558C8ED26C1272EAE,C4C9F099E7A471DF3389EEB1A1487CF95B5A46E997BF9614E3229114B6787DC6,2025-08-29 13:10:40.467,CRM_CUSTOMER,86,76-100
EFAC5448E1100E35FD3145E1573C7E3786C0EE1222440D7CA9217FA0197BF0BB,920232613E4A67A07D6C99B7974DBCD6765EE171DA73E4961E1499A05A1F471B,2025-08-29 13:10:40.467,CRM_CUSTOMER,17,00-25
47AA8B8D4F580E63CB2B08ED6E4D0FFEF41087DEE0FD70338A370809F9F28895,A16C0AB260E30B22CD06FADF9A6A30C454DDC845925CC831796B2988874D6A5A,2025-08-29 13:10:40.467,CRM_CUSTOMER,70,51-75
CAAFCF120E24A6C793345BC9B72E641D33A54AC2A8D5833A0051216BD0A73788,3CC16F8F6EEDE20FC56248B7DA32561C5996A6D44FDABCBE3FD965D016A0D29C,2025-08-29 13:10:40.467,CRM_CUSTOMER,7,00-25
C23F1FF1B82355E00A5B43E1DFAAC3273749C6AFDDCCB067761F6BACE6B2B42E,4AB34CDF3E765AB1629ED66B4D683A8D5BD014B8B7E8F2F3EDD4CFAB45101031,2025-08-29 13:10:40.467,CRM_CUSTOMER,77,76-100
B19104A74ADA966244B25A084211C8B073FF0BAFD2E5E3246D52B8FCF9244CA1,2B1545D9E4C5685925E30A7AD1A0A47327AFAEEAC7F5E53CAB34468198E782AF,2025-08-29 13:10:40.467,CRM_CUSTOMER,83,76-100
0DAE501792941EE7454B8E95E22300D709DB4AE9EAFB3F956A412FEF729299C9,B3DFC696BB0A50080A047AF22F87C0F9A07728BA3095A9AAC126123AD1BC24D3,2025-08-29 13:10:40.467,CRM_CUSTOMER,85,76-100
2B0A7AB22705605A7E1481F70C9C0554DB42931014DB1747D9D9500F64130596,EF0D2E96B08CEE59A3557CA2DDBA84BD84B4DABD4E2F882122A291BFFEE0ACDD,2025-08-29 13:10:40.467,CRM_CUSTOMER,95,76-100
B91342DAE89BC7C8511F8723AF69AF79C9F4AF608A98B5556163931B07112845,DDB3686E0D40AD1E8779241B49EBB2DDB4C9BECE101DFF8140FE933BA99FAF6B,2025-08-29 13:10:40.467,CRM_CUSTOMER,1,00-25
BD2F9CAB4E30F961902AB3A8CBC895C497B2706FFD0731FA0EACE9FBFC84B746,B368537ED2FE65023EC2B77740725A878CBFFF387E82CEE58E058C55C993F548,2025-08-29 13:10:40.467,CRM_CUSTOMER,42,26-50
C2DAC859B4A35C0885E95E115A768A49E9BC66A37D13E8E67ED2D0DEC2514543,681D12400213531E5FDEF04C597AC192D359C2D0351DF6F22F0240134D873350,2025-08-29 13:10:40.467,CRM_CUSTOMER,23,00-25
E518C76B9044646218C48D77CCF202E9758F51DFE44A331DCD9A438759DBC3D5,14C54242E8185B507BC9AE74BC044AAC05CAAA101C0693C13A2310EBB591C582,2025-08-29 13:10:40.467,CRM_CUSTOMER,10,00-25
C8ED4F41315BEB42F3ECD10A2B6BBBA8EC70FC231B7A25DD72C896B58BF2E5F2,B72B8FF4CAC9641A216743DCE4985C75E550A690ABDC65E5CEFF8FCA8428D70B,2025-08-29 13:10:40.467,CRM_CUSTOMER,3,00-25
CDA181EC24ACFDC70055A1110E0F0296FC51AD816115CCF32E604A8657BB00D8,AED8BE046F04A89CFA707BB5C1C52E6F374393507EDFB090FBD409810B325BEE,2025-08-29 13:10:40.467,CRM_CUSTOMER,55,51-75
F440B32EDD161A11E4C7B8C953D21F7DB9CC3F1CCF5033B4A19A3A830F1F9EDF,FE35907591696B6A53EF1010575751A6FF02C810B26A6738E718FBFAB4AF0E55,2025-08-29 13:10:40.467,CRM_CUSTOMER,34,26-50
CB79C032A91256F4ADC645555BE9AE587EEC66393D2F40A37E5BC0042A1954F0,8429476DAF79869660E1228853868AE86AE9EC97893D38AE2BE5AC85618D9082,2025-08-29 13:10:40.467,CRM_CUSTOMER,74,51-75
B32F4A649B53FEA34EC1684012273D02C9AE106FA4C295CA97D97E678C3DF894,2F5903A7888ABD6B422CF1E888C5E6783685197A46A9A473E6ADC8E807677541,2025-08-29 13:10:40.467,CRM_CUSTOMER,26,26-50
61E048CFE525F1DFD4B0071B4059B32A5FC8137FA8037A1F9A0932EA6E34E5AD,9EB2D543A0A36152B0077DB398E71D3E0F03D3EF9E0A739F0D257042A4C7EFB2,2025-08-29 13:10:40.467,CRM_CUSTOMER,60,51-75
1B24A558E1720AC3904655E7BD6561D6A2008F28154B984C37C5118DE47095F9,5ACA6F08B6780157A0DA46AAAEF9D86D2FE55919395B0E2ABA71E52A377DB90D,2025-08-29 13:10:40.467,CRM_CUSTOMER,14,00-25
30C43EB5718327C6E3CD83802920AE9A0F8AEAE619563077F6FAE978240B227C,09F7CB7BB38F019F431F8D8C20FD2CCD64F6414FCE56924EE7CCC40EF2A35447,2025-08-29 13:10:40.467,CRM_CUSTOMER,61,51-75
9EAF23010E377E937481C4D55625FD284E946ACAB0C7131241C1BEF7F6B14BB5,64EF8CBFD4E16B46FBA5C355A47CB596C58F876C7E898F2BBF8562F12E35B09A,2025-08-29 13:10:40.467,CRM_CUSTOMER,10,00-25
E809BECD3F326B12F3BAE075811140A33B4FA277BEC5776B892D1C4FE98A80C4,D253D7B7ACE4E06589DD90003F047380DDFDCFB29007B4E815CAF48FF09B498B,2025-08-29 13:10:40.467,CRM_CUSTOMER,4,00-25
2A70748518B995CD2DCE262AFE6DF1EF8447952392F535A66FEB2719C38A3164,328C58F0F1726122097E75379A5D2FF5FE7B7C88799FB09EA3FE62AB269A1192,2025-08-29 13:10:40.467,CRM_CUSTOMER,92,76-100
