CUSTOMER_ID,GENDER,AGE,ANNUAL_INCOME,SPENDING_SCORE,PROFESSION,WORK_EXPERIENCE,FAMILY_SIZE,SOURCE_EXTRACTION_TS,SOURCE
867,Female,45,79801,77,Doctor,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
868,Female,82,146118,52,Marketing,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
869,Female,57,57337,14,Healthcare,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
870,Female,43,113575,6,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
871,Male,63,122658,65,Engineer,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
872,Female,62,151836,13,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
873,Female,43,185900,80,Homemaker,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
874,Female,34,94029,98,Healthcare,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
875,Female,30,157290,22,Artist,2,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
876,Male,97,175996,42,Entertainment,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
877,Male,68,102016,37,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
878,Male,16,77902,67,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
879,Female,15,81138,86,Healthcare,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
880,Male,25,128258,48,Executive,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
881,Female,29,62475,24,Artist,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
882,Female,85,82854,75,Artist,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
883,Female,30,59284,38,Doctor,7,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
884,Female,13,141580,92,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
885,Female,88,171362,90,Executive,6,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
886,Male,5,78274,65,Artist,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
887,Female,95,76646,61,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
888,Female,92,78308,66,Executive,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
889,Female,63,78971,89,Engineer,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
890,Female,75,65528,73,Marketing,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
891,Male,67,94199,71,Artist,5,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
892,Female,58,135705,48,Engineer,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
893,Male,52,130573,31,Entertainment,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
894,Female,85,152303,68,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
895,Female,31,144582,89,Doctor,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
896,Female,84,93288,60,Artist,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
897,Female,93,88192,3,Marketing,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
898,Male,18,62362,81,Lawyer,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
899,Male,73,74350,39,Lawyer,10,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
900,Male,3,144103,42,Healthcare,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
901,Male,1,75518,17,Lawyer,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
902,Male,53,160980,62,Doctor,4,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
903,Female,75,102904,28,Artist,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
904,Female,15,174501,37,,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
905,Female,47,157661,57,Healthcare,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
906,Female,66,118385,8,Healthcare,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
907,Female,17,116463,100,Artist,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
908,Female,1,161212,14,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
909,Male,16,172601,50,Marketing,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
910,Female,52,167214,94,Homemaker,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
911,Male,21,69644,19,Artist,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
912,Female,19,120215,46,Homemaker,7,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
913,Female,29,180401,23,Engineer,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
914,Female,40,113739,93,Artist,5,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
915,Male,76,111717,41,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
916,Male,91,62808,20,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
917,Female,24,67582,13,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
918,Male,4,96543,60,Artist,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
919,Male,90,89667,69,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
920,Female,56,98980,65,Engineer,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
921,Male,14,124998,17,Lawyer,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
922,Male,52,189091,12,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
923,Female,14,153842,3,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
924,Male,30,106314,16,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
925,Female,70,62901,60,Artist,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
926,Male,14,149618,78,Healthcare,4,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
927,Female,95,72068,97,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
928,Male,25,81367,87,,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
929,Female,95,118575,10,Entertainment,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
930,Female,12,82382,97,Executive,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
931,Male,82,114776,55,Entertainment,10,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
932,Female,2,145597,81,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
933,Male,51,162072,86,Engineer,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
934,Male,63,172872,11,Healthcare,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
935,Female,30,182162,6,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
936,Female,68,71467,81,Artist,5,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
937,Female,21,85568,1,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
938,Female,99,56851,72,Entertainment,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
939,Female,0,116782,73,Artist,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
940,Female,80,67781,1,Entertainment,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
941,Female,51,70152,29,Healthcare,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
942,Male,18,185861,82,Artist,3,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
943,Male,43,162595,17,Artist,3,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
944,Female,29,80098,54,Lawyer,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
945,Female,20,184801,8,Lawyer,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
946,Female,39,58908,37,Artist,6,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
947,Female,9,146011,69,Marketing,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
948,Female,45,135174,39,Artist,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
949,Female,65,114244,64,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
950,Female,64,157207,52,Healthcare,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
951,Female,81,128834,23,Entertainment,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
952,Male,54,51166,24,Entertainment,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
953,Female,32,130118,36,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
954,Male,29,87014,71,Doctor,11,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
955,Female,25,111379,93,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
956,Male,5,83704,82,Entertainment,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
957,Female,55,90558,49,Healthcare,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
958,Male,12,187343,14,Healthcare,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
959,Female,81,111174,48,Entertainment,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
960,Male,87,64461,63,Engineer,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
961,Male,12,109618,97,Artist,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
962,Male,91,189357,4,Lawyer,7,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
963,Female,63,120955,79,Artist,6,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
964,Female,97,168898,54,Homemaker,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
965,Male,89,130431,52,Healthcare,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
966,Male,59,161091,56,Engineer,9,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
967,Female,26,69988,2,Homemaker,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
968,Female,5,169702,98,Doctor,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
969,Male,32,186897,49,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
970,Female,98,109061,41,Engineer,6,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
971,Male,31,188620,30,Artist,3,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
972,Female,59,108675,57,Artist,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
973,Female,80,177601,34,Entertainment,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
974,Female,12,87365,3,Marketing,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
975,Male,80,95929,23,Engineer,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
976,Male,59,97185,87,Entertainment,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
977,Female,56,103838,17,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
978,Male,18,129260,11,Doctor,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
979,Female,66,151184,19,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
980,Female,67,177512,62,Engineer,2,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
981,Male,39,140099,51,Lawyer,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
982,Male,23,67535,97,Healthcare,7,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
983,Male,47,133236,61,Executive,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
984,Female,41,87975,5,Homemaker,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
985,Female,40,164350,23,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
986,Male,36,55109,53,Artist,8,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
987,Female,12,67613,40,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
988,Female,60,185306,47,Entertainment,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
989,Female,24,154787,84,Executive,3,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
990,Female,17,109759,96,Artist,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
991,Female,92,114571,51,Executive,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
992,Male,32,130697,93,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
993,Male,39,115916,24,Doctor,13,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
994,Female,50,69814,53,Artist,9,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
995,Female,85,118161,74,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
996,Male,65,56583,65,Healthcare,2,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
997,Female,17,185843,36,Artist,4,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
998,Female,31,171825,22,Entertainment,10,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
999,Male,24,77976,95,Artist,11,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1000,Male,97,66312,75,Entertainment,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1001,Female,92,81839,11,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1002,Female,80,55712,5,Artist,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1003,Male,33,158335,45,Healthcare,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1004,Male,8,74253,45,Lawyer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1005,Male,67,119625,3,Healthcare,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1006,Female,8,129743,6,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1007,Female,61,101007,60,Lawyer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1008,Male,83,87529,49,Artist,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1009,Male,8,151648,98,Healthcare,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1010,Male,69,61637,67,,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1011,Male,14,164659,59,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1012,Female,80,125623,62,Executive,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1013,Female,85,104054,22,Artist,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1014,Male,88,83535,56,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1015,Female,76,166245,13,Executive,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1016,Female,32,100890,60,Entertainment,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1017,Female,99,55972,83,Entertainment,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1018,Female,85,134282,39,Artist,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1019,Female,25,106669,22,Lawyer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1020,Female,99,145777,94,Executive,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1021,Male,41,119259,91,Healthcare,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1022,Female,1,150174,59,Artist,2,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1023,Female,45,55472,51,Healthcare,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1024,Male,55,99423,82,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1025,Female,20,146221,25,Marketing,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1026,Female,33,84238,31,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1027,Male,92,57032,75,Entertainment,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1028,Male,93,88811,52,Engineer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1029,Male,60,167420,38,Artist,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1030,Male,38,101846,17,Doctor,3,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1031,Male,15,114061,87,Artist,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1032,Male,74,147449,16,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1033,Female,47,83043,76,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1034,Female,96,168990,81,Doctor,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1035,Male,97,73867,65,Healthcare,4,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1036,Female,35,165772,51,Healthcare,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1037,Female,19,178217,38,Marketing,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1038,Male,60,162612,98,Engineer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1039,Male,37,99872,53,Entertainment,11,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1040,Female,49,142566,77,Artist,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1041,Female,1,111424,80,Entertainment,8,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1042,Male,43,187841,38,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1043,Female,46,171921,50,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1044,Female,65,115299,87,Artist,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1045,Male,75,94129,27,Healthcare,6,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1046,Male,40,172378,39,Entertainment,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1047,Male,28,146597,31,Engineer,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1048,Female,78,64057,44,Doctor,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1049,Female,22,163585,49,Artist,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1050,Male,6,93186,83,Entertainment,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1051,Male,46,149764,1,Entertainment,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1052,Male,17,116822,84,Doctor,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1053,Female,46,109346,37,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1054,Female,72,111587,99,Artist,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1055,Female,38,166644,66,Artist,8,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1056,Female,50,181270,56,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1057,Male,47,65207,81,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1058,Female,72,112146,21,Homemaker,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1059,Male,8,104953,57,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1060,Female,34,139009,24,Artist,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1061,Female,53,67916,82,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1062,Female,82,99983,88,Executive,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1063,Male,63,131122,40,Artist,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1064,Female,58,173190,37,Doctor,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1065,Male,23,122712,21,Marketing,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1066,Female,80,55792,30,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1067,Male,45,73892,45,Doctor,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1068,Female,30,78821,46,,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1069,Female,84,152475,12,Artist,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1070,Male,45,152226,87,Artist,4,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1071,Male,85,117679,18,Entertainment,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1072,Male,23,146473,87,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1073,Male,79,66051,75,Healthcare,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1074,Male,47,162332,72,Entertainment,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1075,Female,93,166018,71,Doctor,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1076,Female,95,67398,81,Entertainment,2,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1077,Male,44,73760,70,Entertainment,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1078,Male,95,167578,66,Entertainment,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1079,Male,28,130267,45,Engineer,8,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1080,Male,91,94846,95,Engineer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1081,Female,81,155396,1,Engineer,9,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1082,Female,90,138013,16,Artist,8,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1083,Male,79,148286,77,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1084,Female,6,101031,28,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1085,Female,38,52884,24,Lawyer,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1086,Male,87,153230,15,Healthcare,8,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1087,Female,93,63261,13,Engineer,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1088,Male,44,90167,84,Engineer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1089,Female,10,162076,78,,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1090,Female,84,53622,27,Artist,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1091,Female,7,172913,94,Executive,3,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1092,Female,41,94316,86,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1093,Male,87,141383,3,,7,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1094,Female,33,67874,55,Artist,0,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1095,Female,34,176554,62,Healthcare,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1096,Female,53,135341,56,Healthcare,10,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1097,Female,47,129019,57,Healthcare,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1098,Male,53,107879,3,Doctor,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1099,Male,92,79531,4,Artist,1,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1100,Male,89,63379,59,Artist,12,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1101,Female,27,156258,54,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1102,Male,70,67874,41,Entertainment,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1103,Female,86,159964,57,Engineer,5,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1104,Female,99,103706,50,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1105,Female,96,64713,84,Entertainment,2,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1106,Female,65,90414,55,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1107,Female,82,171100,34,Executive,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1108,Male,36,187305,85,Engineer,6,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1109,Female,30,139758,46,Lawyer,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1110,Female,96,91226,56,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1111,Female,69,143928,30,Engineer,9,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1112,Female,34,92366,14,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1113,Male,74,175041,25,Artist,4,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1114,Male,97,147301,93,Lawyer,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1115,Male,56,119296,49,Engineer,0,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1116,Female,30,126306,44,Artist,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1117,Male,13,100647,49,Executive,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1118,Female,95,168663,16,Engineer,11,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1119,Female,2,105391,42,Executive,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1120,Female,78,175179,43,Executive,9,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1121,Female,54,165019,12,Entertainment,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1122,Female,85,68212,26,Healthcare,7,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1123,Male,13,64572,71,Artist,1,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1124,Female,85,92591,99,Artist,8,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1125,Female,41,69730,97,Artist,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1126,Female,25,156793,57,Marketing,2,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1127,Female,74,56848,41,Artist,5,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1128,Male,8,148450,55,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1129,Male,62,150619,32,Artist,10,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1130,Male,52,100261,10,Artist,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1131,Female,36,109895,56,Healthcare,5,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1132,Male,11,152684,24,Lawyer,0,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1133,Female,84,133765,83,Artist,1,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1134,Female,99,57677,99,Lawyer,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1135,Female,51,112358,27,Artist,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1136,Female,57,73845,52,Artist,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1137,Male,92,89531,42,Healthcare,6,2,2025-08-29 10:35:14.635,CRM_CUSTOMER
1138,Male,29,118092,100,Entertainment,7,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1139,Male,62,144242,49,Entertainment,1,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1140,Female,43,140876,90,Entertainment,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1141,Male,72,76888,26,Marketing,0,1,2025-08-29 10:35:14.635,CRM_CUSTOMER
1142,Female,28,116644,88,Artist,6,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1143,Female,57,143021,3,Executive,5,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1144,Female,86,145679,91,Lawyer,9,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1145,Female,26,64398,7,Lawyer,1,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
1146,Female,13,104512,40,Marketing,9,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1147,Male,1,71564,68,Artist,1,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1148,Female,89,122707,64,Homemaker,2,3,2025-08-29 10:35:14.635,CRM_CUSTOMER
1149,Female,91,51733,96,Healthcare,0,5,2025-08-29 10:35:14.635,CRM_CUSTOMER
1150,Female,67,138087,63,Marketing,1,7,2025-08-29 10:35:14.635,CRM_CUSTOMER
1151,Male,63,147278,51,Lawyer,0,4,2025-08-29 10:35:14.635,CRM_CUSTOMER
1152,Female,90,187339,62,Healthcare,0,6,2025-08-29 10:35:14.635,CRM_CUSTOMER
